d3mIndex,id,start,end,event,size,state
534,280.0,0.0,1737874.0,0.0,155.0,0
535,168.0,0.0,62936.0,0.0,150.0,0
536,168.0,62936.0,1855080.0,0.0,160.0,0
537,169.0,0.0,62936.0,0.0,340.0,0
538,169.0,62936.0,926420.0,0.0,351.0,0
539,169.0,926420.0,1855079.0,0.0,350.0,0
540,281.0,0.0,10216.0,0.0,236.0,0
541,281.0,10216.0,23276.0,0.0,256.0,0
542,281.0,23276.0,24555.0,0.0,305.0,0
543,281.0,24555.0,31853.0,1.0,316.0,0
544,281.0,31853.0,35913.0,1.0,339.0,1
545,281.0,35913.0,1657324.0,0.0,350.0,1
546,282.0,0.0,173729.0,0.0,187.0,0
547,282.0,173729.0,1965873.0,0.0,194.0,0
548,170.0,0.0,104664.0,1.0,210.0,0
549,170.0,104664.0,1959744.0,0.0,210.0,1
550,171.0,0.0,149614.0,0.0,241.0,0
551,171.0,149614.0,1933888.0,0.0,257.0,0
552,172.0,0.0,1784274.0,0.0,206.0,0
553,173.0,0.0,137409.0,0.0,312.0,0
554,173.0,137409.0,157029.0,1.0,328.0,0
555,173.0,157029.0,323697.0,1.0,344.0,1
556,173.0,323697.0,737079.0,0.0,373.0,1
557,173.0,737079.0,1000890.0,0.0,373.0,1
558,173.0,1000890.0,1929549.0,0.0,373.0,1
559,283.0,0.0,30083.0,0.0,163.0,0
560,283.0,30083.0,74473.0,1.0,194.0,0
561,283.0,74473.0,157029.0,1.0,198.0,1
562,283.0,157029.0,1929552.0,0.0,211.0,1
563,174.0,0.0,1201096.0,0.0,11.0,0
564,284.0,0.0,398804.0,0.0,5.0,0
565,285.0,0.0,1180830.0,1.0,15.0,0
566,285.0,1180830.0,1495006.0,1.0,14.0,1
567,285.0,1495006.0,1526338.0,0.0,15.0,1
568,286.0,0.0,980444.0,1.0,39.0,0
569,286.0,980444.0,1003008.0,0.0,43.0,1
570,286.0,1003008.0,1381974.0,1.0,43.0,1
571,286.0,1381974.0,1630318.0,0.0,43.0,1
572,287.0,0.0,333561.0,0.0,48.0,0
573,288.0,0.0,118934.0,0.0,33.0,0
574,289.0,0.0,321111.0,0.0,9.0,0
575,290.0,0.0,12558.0,0.0,21.0,0
576,291.0,0.0,1681870.0,0.0,16.0,0
577,292.0,0.0,581554.0,0.0,16.0,0
578,293.0,0.0,436142.0,1.0,7.0,0
579,293.0,436142.0,678430.0,0.0,9.0,1
580,294.0,0.0,6192.0,0.0,8.0,0
581,306.0,0.0,215974.0,0.0,33.0,0
582,295.0,0.0,163760.0,0.0,17.0,0
583,296.0,0.0,1004945.0,0.0,17.0,0
584,296.0,1004945.0,1383911.0,1.0,17.0,0
585,296.0,1383911.0,1469252.0,0.0,17.0,1
586,297.0,0.0,36957.0,1.0,66.0,0
587,297.0,36957.0,44877.0,0.0,69.0,1
588,298.0,0.0,30265.0,1.0,66.0,0
589,298.0,30265.0,44877.0,0.0,69.0,1
590,299.0,0.0,74805.0,0.0,69.0,0
591,300.0,0.0,1261307.0,1.0,69.0,0
592,300.0,1261307.0,1405643.0,0.0,69.0,1
593,301.0,0.0,325209.0,0.0,115.0,0
594,302.0,0.0,36957.0,1.0,119.0,0
595,302.0,36957.0,44877.0,0.0,123.0,1
596,303.0,0.0,187.0,1.0,115.0,0
597,303.0,187.0,30452.0,1.0,119.0,1
598,303.0,30452.0,45064.0,0.0,123.0,1
599,304.0,0.0,12458.0,1.0,123.0,0
600,304.0,12458.0,74805.0,0.0,122.0,1
601,305.0,0.0,13008.0,1.0,123.0,0
602,305.0,13008.0,1245500.0,1.0,122.0,1
603,305.0,1245500.0,1261306.0,1.0,69.0,1
604,305.0,1261306.0,1263940.0,1.0,68.0,1
605,305.0,1263940.0,1405641.0,0.0,68.0,1
606,307.0,0.0,523455.0,0.0,113.0,0
607,175.0,0.0,1201096.0,0.0,19.0,0
608,308.0,0.0,294549.0,0.0,121.0,0
609,308.0,294549.0,673515.0,1.0,121.0,0
610,308.0,673515.0,921859.0,0.0,121.0,1
611,309.0,0.0,277043.0,0.0,23.0,0
612,310.0,0.0,163760.0,0.0,27.0,0
613,311.0,0.0,1004945.0,0.0,27.0,0
614,311.0,1004945.0,1383911.0,1.0,27.0,0
615,311.0,1383911.0,1469252.0,0.0,27.0,1
616,312.0,0.0,277043.0,0.0,21.0,0
617,313.0,0.0,294549.0,0.0,243.0,0
618,313.0,294549.0,673515.0,1.0,243.0,0
619,313.0,673515.0,921859.0,0.0,243.0,1
620,176.0,0.0,345298.0,1.0,466.0,0
621,176.0,345298.0,355944.0,1.0,469.0,1
622,176.0,355944.0,919654.0,0.0,462.0,1
623,177.0,0.0,345298.0,1.0,466.0,0
624,177.0,345298.0,355944.0,1.0,469.0,1
625,177.0,355944.0,1622132.0,0.0,462.0,1
626,179.0,0.0,431582.0,1.0,55.0,0
627,179.0,431582.0,1026466.0,1.0,55.0,1
628,179.0,1026466.0,1784317.0,0.0,55.0,1
629,180.0,0.0,158737.0,1.0,164.0,0
630,180.0,158737.0,215959.0,1.0,199.0,1
631,180.0,215959.0,220329.0,1.0,216.0,1
632,180.0,220329.0,242094.0,1.0,260.0,1
633,180.0,242094.0,431580.0,1.0,261.0,1
634,180.0,431580.0,625083.0,1.0,261.0,1
635,180.0,625083.0,671202.0,0.0,306.0,1
636,180.0,671202.0,675290.0,1.0,306.0,1
637,180.0,675290.0,694245.0,1.0,320.0,1
638,180.0,694245.0,705403.0,1.0,361.0,1
639,180.0,705403.0,711659.0,1.0,356.0,1
640,180.0,711659.0,728355.0,1.0,357.0,1
641,180.0,728355.0,802525.0,1.0,362.0,1
642,180.0,802525.0,1004950.0,1.0,362.0,1
643,180.0,1004950.0,1026460.0,1.0,362.0,1
644,180.0,1026460.0,1784311.0,0.0,362.0,1
645,181.0,0.0,919655.0,0.0,95.0,0
646,182.0,0.0,1221171.0,1.0,95.0,0
647,182.0,1221171.0,1718845.0,1.0,114.0,1
648,182.0,1718845.0,1868947.0,0.0,116.0,1
649,183.0,0.0,1594613.0,0.0,154.0,0
650,184.0,0.0,196258.0,1.0,49.0,0
651,184.0,196258.0,1765388.0,0.0,54.0,1
652,178.0,0.0,1763290.0,0.0,37.0,0
653,185.0,0.0,1252.0,1.0,590.0,0
654,185.0,1252.0,1888025.0,0.0,611.0,1
655,186.0,0.0,1632769.0,0.0,15.0,0
656,187.0,0.0,932845.0,1.0,19.0,0
657,187.0,932845.0,1632769.0,0.0,19.0,1
658,188.0,0.0,1855080.0,0.0,18.0,0
659,189.0,0.0,1560958.0,0.0,18.0,0
660,190.0,0.0,1855080.0,0.0,18.0,0
661,191.0,0.0,1560958.0,0.0,18.0,0
662,192.0,0.0,1802762.0,0.0,8.0,0
663,193.0,0.0,1855080.0,0.0,21.0,0
664,194.0,0.0,1560958.0,0.0,21.0,0
665,195.0,0.0,1201096.0,0.0,11.0,0
666,314.0,0.0,1927936.0,0.0,178.0,0
667,196.0,0.0,1632769.0,0.0,12.0,0
668,204.0,0.0,1201096.0,0.0,142.0,0
669,205.0,0.0,747640.0,0.0,46.0,0
670,206.0,0.0,1450117.0,0.0,46.0,0
671,207.0,0.0,110.0,1.0,26.0,0
672,207.0,110.0,715489.0,1.0,26.0,1
673,207.0,715489.0,733875.0,0.0,22.0,1
674,208.0,0.0,110.0,1.0,26.0,0
675,208.0,110.0,729453.0,1.0,26.0,1
676,208.0,729453.0,874209.0,0.0,22.0,1
677,209.0,0.0,1201096.0,0.0,11.0,0
678,210.0,0.0,928659.0,0.0,44.0,0
679,197.0,0.0,404564.0,1.0,16.0,0
680,197.0,404564.0,511510.0,1.0,24.0,1
681,197.0,511510.0,681041.0,1.0,24.0,1
682,197.0,681041.0,732012.0,1.0,24.0,1
683,197.0,732012.0,883134.0,1.0,26.0,1
684,197.0,883134.0,1135918.0,0.0,26.0,1
685,197.0,1135918.0,1147458.0,0.0,26.0,1
686,198.0,0.0,404418.0,1.0,16.0,0
687,198.0,404418.0,511387.0,1.0,24.0,1
688,198.0,511387.0,583364.0,1.0,24.0,1
689,198.0,583364.0,731889.0,1.0,24.0,1
690,198.0,731889.0,883849.0,0.0,26.0,1
691,198.0,883849.0,1046869.0,1.0,26.0,1
692,198.0,1046869.0,1135794.0,0.0,26.0,1
693,198.0,1135794.0,1305539.0,0.0,26.0,1
694,198.0,1305539.0,1432501.0,1.0,36.0,1
695,198.0,1432501.0,1784122.0,0.0,36.0,1
696,199.0,0.0,476805.0,1.0,85.0,0
697,199.0,476805.0,630916.0,1.0,86.0,1
698,199.0,630916.0,793490.0,1.0,85.0,1
699,199.0,793490.0,793693.0,1.0,86.0,1
700,199.0,793693.0,807890.0,1.0,85.0,1
701,199.0,807890.0,877580.0,0.0,86.0,1
702,199.0,877580.0,888514.0,1.0,86.0,1
703,199.0,888514.0,943221.0,0.0,13.0,1
704,200.0,0.0,379251.0,1.0,85.0,0
705,200.0,379251.0,630916.0,1.0,86.0,1
706,200.0,630916.0,793455.0,1.0,85.0,1
707,200.0,793455.0,793693.0,1.0,86.0,1
708,200.0,793693.0,808342.0,1.0,85.0,1
709,200.0,808342.0,842756.0,1.0,86.0,1
710,200.0,842756.0,877581.0,0.0,86.0,1
711,200.0,877581.0,888619.0,1.0,86.0,1
712,200.0,888619.0,1108584.0,1.0,13.0,1
713,200.0,1108584.0,1228389.0,1.0,22.0,1
714,200.0,1228389.0,1580010.0,0.0,22.0,1
715,201.0,0.0,59300.0,1.0,820.0,0
716,201.0,59300.0,187690.0,1.0,851.0,1
717,201.0,187690.0,209158.0,1.0,854.0,1
718,201.0,209158.0,209242.0,1.0,855.0,1
719,201.0,209242.0,223002.0,1.0,843.0,1
720,201.0,223002.0,326711.0,1.0,840.0,1
721,201.0,326711.0,462648.0,1.0,843.0,1
722,201.0,462648.0,476786.0,1.0,848.0,1
723,201.0,476786.0,492628.0,1.0,848.0,1
724,201.0,492628.0,642233.0,1.0,848.0,1
725,201.0,642233.0,731711.0,0.0,863.0,1
726,201.0,731711.0,750493.0,1.0,867.0,1
727,201.0,750493.0,751030.0,1.0,868.0,1
728,201.0,751030.0,763183.0,0.0,867.0,1
729,201.0,763183.0,780950.0,1.0,874.0,1
730,201.0,780950.0,813645.0,0.0,866.0,1
731,201.0,813645.0,814319.0,0.0,870.0,1
732,201.0,814319.0,943201.0,0.0,874.0,1
733,202.0,0.0,59300.0,1.0,820.0,0
734,202.0,59300.0,187688.0,1.0,851.0,1
735,202.0,187688.0,209158.0,1.0,853.0,1
736,202.0,209158.0,209242.0,1.0,855.0,1
737,202.0,209242.0,223002.0,1.0,843.0,1
738,202.0,223002.0,326264.0,0.0,840.0,1
739,202.0,326264.0,379233.0,1.0,843.0,1
740,202.0,379233.0,462649.0,1.0,835.0,1
741,202.0,462649.0,491501.0,1.0,848.0,1
742,202.0,491501.0,642234.0,1.0,848.0,1
743,202.0,642234.0,731712.0,0.0,863.0,1
744,202.0,731712.0,750215.0,1.0,867.0,1
745,202.0,750215.0,751030.0,1.0,868.0,1
746,202.0,751030.0,763183.0,0.0,867.0,1
747,202.0,763183.0,780950.0,1.0,874.0,1
748,202.0,780950.0,813530.0,0.0,866.0,1
749,202.0,813530.0,814320.0,0.0,870.0,1
750,202.0,814320.0,842735.0,1.0,874.0,1
751,202.0,842735.0,1103333.0,0.0,874.0,1
752,202.0,1103333.0,1228368.0,1.0,875.0,1
753,202.0,1228368.0,1228379.0,1.0,875.0,1
754,202.0,1228379.0,1308734.0,1.0,877.0,1
755,202.0,1308734.0,1341562.0,1.0,878.0,1
756,202.0,1341562.0,1343514.0,1.0,878.0,1
757,202.0,1343514.0,1349090.0,1.0,996.0,1
758,202.0,1349090.0,1389019.0,1.0,999.0,1
759,202.0,1389019.0,1579986.0,0.0,999.0,1
760,203.0,0.0,224889.0,0.0,14.0,0
761,211.0,0.0,110.0,1.0,122.0,0
762,211.0,110.0,132624.0,0.0,134.0,1
763,211.0,132624.0,715489.0,1.0,124.0,1
764,211.0,715489.0,733875.0,0.0,100.0,1
765,212.0,0.0,110.0,1.0,122.0,0
766,212.0,110.0,132624.0,0.0,134.0,1
767,212.0,132624.0,729453.0,1.0,124.0,1
768,212.0,729453.0,1006886.0,1.0,100.0,1
769,212.0,1006886.0,1035717.0,1.0,103.0,1
770,212.0,1035717.0,1107663.0,1.0,99.0,1
771,212.0,1107663.0,1683493.0,0.0,101.0,1
772,213.0,0.0,1632769.0,0.0,15.0,0
773,214.0,0.0,215974.0,0.0,8.0,0
774,215.0,0.0,747640.0,0.0,25.0,0
775,216.0,0.0,1450117.0,0.0,25.0,0
776,217.0,0.0,110.0,1.0,26.0,0
777,217.0,110.0,715489.0,1.0,26.0,1
778,217.0,715489.0,733875.0,0.0,22.0,1
779,218.0,0.0,110.0,1.0,26.0,0
780,218.0,110.0,729453.0,1.0,26.0,1
781,218.0,729453.0,874209.0,0.0,22.0,1
782,219.0,0.0,747640.0,0.0,159.0,0
783,220.0,0.0,1450117.0,0.0,159.0,0
784,221.0,0.0,919655.0,0.0,37.0,0
785,222.0,0.0,1868948.0,0.0,37.0,0
786,223.0,0.0,70754.0,0.0,481.0,0
787,223.0,70754.0,79556.0,1.0,353.0,0
788,223.0,79556.0,89868.0,0.0,357.0,1
789,223.0,89868.0,100773.0,1.0,369.0,1
790,223.0,100773.0,109496.0,0.0,375.0,1
791,223.0,109496.0,124566.0,1.0,375.0,1
792,223.0,124566.0,136195.0,0.0,410.0,1
793,223.0,136195.0,139656.0,1.0,443.0,1
794,223.0,139656.0,145547.0,0.0,480.0,1
795,223.0,145547.0,196587.0,0.0,525.0,1
796,223.0,196587.0,230977.0,0.0,573.0,1
797,223.0,230977.0,276229.0,0.0,569.0,1
798,223.0,276229.0,313219.0,1.0,572.0,1
799,223.0,313219.0,948380.0,0.0,590.0,1
800,223.0,948380.0,955463.0,0.0,598.0,1
801,223.0,955463.0,1934629.0,0.0,608.0,1
802,224.0,0.0,747640.0,0.0,49.0,0
803,225.0,0.0,1450117.0,0.0,49.0,0
804,226.0,0.0,1859145.0,0.0,210.0,0
805,227.0,0.0,110.0,1.0,172.0,0
806,227.0,110.0,168503.0,1.0,172.0,1
807,227.0,168503.0,623764.0,1.0,172.0,1
808,227.0,623764.0,715489.0,1.0,173.0,1
809,227.0,715489.0,733875.0,0.0,174.0,1
810,228.0,0.0,110.0,1.0,172.0,0
811,228.0,110.0,168503.0,1.0,172.0,1
812,228.0,168503.0,623764.0,1.0,172.0,1
813,228.0,623764.0,729452.0,1.0,173.0,1
814,228.0,729452.0,920410.0,1.0,174.0,1
815,228.0,920410.0,1006884.0,1.0,172.0,1
816,228.0,1006884.0,1035715.0,1.0,174.0,1
817,228.0,1035715.0,1338064.0,1.0,285.0,1
818,228.0,1338064.0,1683491.0,0.0,307.0,1
819,229.0,0.0,747640.0,0.0,43.0,0
820,230.0,0.0,1450117.0,0.0,43.0,0
821,231.0,0.0,90837.0,1.0,102.0,0
822,231.0,90837.0,234792.0,0.0,102.0,1
823,231.0,234792.0,234902.0,1.0,101.0,1
824,231.0,234902.0,371447.0,1.0,107.0,1
825,231.0,371447.0,950280.0,1.0,102.0,1
826,231.0,950280.0,968666.0,0.0,99.0,1
827,232.0,0.0,90837.0,1.0,102.0,0
828,232.0,90837.0,234792.0,0.0,102.0,1
829,232.0,234792.0,234902.0,1.0,101.0,1
830,232.0,234902.0,371447.0,1.0,107.0,1
831,232.0,371447.0,964244.0,1.0,102.0,1
832,232.0,964244.0,1205675.0,1.0,99.0,1
833,232.0,1205675.0,1241677.0,1.0,108.0,1
834,232.0,1241677.0,1918285.0,0.0,109.0,1
835,233.0,0.0,8533.0,1.0,103.0,0
836,233.0,8533.0,11204.0,1.0,90.0,1
837,233.0,11204.0,1201094.0,0.0,90.0,1
838,234.0,0.0,767515.0,0.0,58.0,0
839,235.0,0.0,1469993.0,0.0,58.0,0
840,236.0,0.0,72015.0,0.0,64.0,0
841,236.0,72015.0,1632973.0,0.0,66.0,0
842,237.0,0.0,132940.0,0.0,92.0,0
843,237.0,132940.0,162914.0,0.0,96.0,0
844,237.0,162914.0,1947188.0,0.0,140.0,0
845,315.0,0.0,313246.0,0.0,27.0,0
846,316.0,0.0,122094.0,1.0,30.0,0
847,316.0,122094.0,163759.0,0.0,34.0,1
848,317.0,0.0,6230.0,1.0,16.0,0
849,317.0,6230.0,97361.0,1.0,15.0,1
850,317.0,97361.0,430728.0,1.0,21.0,1
851,317.0,430728.0,1338414.0,0.0,25.0,1
852,317.0,1338414.0,1717380.0,1.0,24.0,1
853,317.0,1717380.0,1802721.0,0.0,24.0,1
854,318.0,0.0,1446133.0,0.0,13.0,0
855,238.0,0.0,409769.0,1.0,527.0,0
856,238.0,409769.0,919654.0,0.0,572.0,1
857,239.0,0.0,409769.0,1.0,527.0,0
858,239.0,409769.0,1158850.0,1.0,572.0,1
859,239.0,1158850.0,1167285.0,1.0,576.0,1
860,239.0,1167285.0,1192319.0,1.0,590.0,1
861,239.0,1192319.0,1717619.0,1.0,590.0,1
862,239.0,1717619.0,1868946.0,0.0,523.0,1
863,240.0,0.0,241891.0,1.0,430.0,0
864,240.0,241891.0,1938426.0,0.0,457.0,1
865,241.0,0.0,110.0,1.0,35.0,0
866,241.0,110.0,715489.0,1.0,35.0,1
867,241.0,715489.0,733875.0,0.0,31.0,1
868,242.0,0.0,110.0,1.0,35.0,0
869,242.0,110.0,729453.0,1.0,35.0,1
870,242.0,729453.0,1006886.0,1.0,31.0,1
871,242.0,1006886.0,1027223.0,0.0,31.0,1
872,242.0,1027223.0,1683494.0,0.0,34.0,1
873,243.0,0.0,1201096.0,0.0,11.0,0
874,244.0,0.0,1873523.0,0.0,13.0,0
875,245.0,0.0,9889.0,1.0,1053.0,0
876,245.0,9889.0,1905150.0,0.0,1048.0,1
877,246.0,0.0,1070211.0,0.0,23.0,0
878,247.0,0.0,1070211.0,0.0,592.0,0
879,248.0,0.0,1070211.0,0.0,1183.0,0
880,249.0,0.0,1070211.0,0.0,94.0,0
881,250.0,0.0,1070211.0,0.0,27.0,0
882,251.0,0.0,1070211.0,0.0,526.0,0
883,252.0,0.0,1070211.0,0.0,78.0,0
884,253.0,0.0,1070211.0,0.0,295.0,0
885,254.0,0.0,1070211.0,0.0,24.0,0
886,255.0,0.0,1070211.0,0.0,384.0,0
887,323.0,0.0,68047.0,0.0,37.0,0
888,324.0,0.0,277043.0,0.0,9.0,0
889,325.0,0.0,201061.0,1.0,78.0,0
890,325.0,201061.0,1927935.0,0.0,85.0,1
891,326.0,0.0,201061.0,1.0,240.0,0
892,326.0,201061.0,1927935.0,0.0,254.0,1
893,327.0,0.0,201061.0,1.0,96.0,0
894,327.0,201061.0,1927935.0,0.0,108.0,1
895,328.0,0.0,786485.0,0.0,362.0,0
896,328.0,786485.0,787708.0,1.0,391.0,0
897,328.0,787708.0,788969.0,1.0,391.0,1
898,328.0,788969.0,1026127.0,0.0,351.0,1
899,328.0,1026127.0,1588825.0,1.0,351.0,1
900,328.0,1588825.0,1602642.0,1.0,348.0,1
901,328.0,1602642.0,1868905.0,0.0,340.0,1
902,330.0,0.0,160011.0,1.0,46.0,0
903,330.0,160011.0,338125.0,1.0,46.0,1
904,330.0,338125.0,586469.0,0.0,46.0,1
905,331.0,0.0,1515056.0,0.0,37.0,0
906,329.0,0.0,153105.0,0.0,7.0,0
907,332.0,0.0,163704.0,1.0,28.0,0
908,332.0,163704.0,412048.0,0.0,28.0,1
909,333.0,0.0,163760.0,0.0,182.0,0
910,334.0,0.0,47094.0,1.0,489.0,0
911,334.0,47094.0,118999.0,0.0,54.0,1
912,334.0,118999.0,263565.0,1.0,35.0,1
913,334.0,263565.0,321115.0,0.0,502.0,1
914,334.0,321115.0,333559.0,1.0,27.0,1
915,334.0,333559.0,411405.0,1.0,27.0,1
916,334.0,411405.0,773348.0,0.0,333.0,1
917,335.0,0.0,298031.0,1.0,34.0,0
918,335.0,298031.0,321116.0,0.0,504.0,1
919,335.0,321116.0,333560.0,1.0,387.0,1
920,335.0,333560.0,334284.0,1.0,387.0,1
921,335.0,334284.0,337694.0,1.0,387.0,1
922,335.0,337694.0,401218.0,0.0,387.0,1
923,336.0,0.0,118934.0,0.0,38.0,0
924,337.0,0.0,321117.0,0.0,6.0,0
925,337.0,321117.0,333561.0,1.0,52.0,0
926,337.0,333561.0,1040836.0,1.0,29.0,1
927,337.0,1040836.0,1338415.0,0.0,29.0,1
928,337.0,1338415.0,1690127.0,0.0,29.0,1
929,338.0,0.0,122094.0,1.0,71.0,0
930,338.0,122094.0,163759.0,0.0,75.0,1
931,339.0,0.0,6230.0,1.0,72.0,0
932,339.0,6230.0,58082.0,1.0,73.0,1
933,339.0,58082.0,97361.0,1.0,72.0,1
934,339.0,97361.0,333560.0,1.0,77.0,1
935,339.0,333560.0,393474.0,1.0,72.0,1
936,339.0,393474.0,430727.0,1.0,72.0,1
937,339.0,430727.0,1338413.0,0.0,76.0,1
938,339.0,1338413.0,1717379.0,1.0,65.0,1
939,339.0,1717379.0,1802720.0,0.0,65.0,1
940,340.0,0.0,154662.0,1.0,19.0,0
941,340.0,154662.0,1403434.0,0.0,21.0,1
942,341.0,0.0,118999.0,0.0,81.0,0
943,341.0,118999.0,321110.0,0.0,8.0,0
944,342.0,0.0,298031.0,1.0,16.0,0
945,342.0,298031.0,321110.0,0.0,81.0,1
946,343.0,0.0,41251.0,0.0,38.0,0
947,343.0,41251.0,58601.0,0.0,41.0,0
948,343.0,58601.0,106210.0,1.0,41.0,0
949,343.0,106210.0,169603.0,1.0,38.0,1
950,343.0,169603.0,1057741.0,1.0,41.0,1
951,343.0,1057741.0,1086866.0,1.0,52.0,1
952,343.0,1086866.0,1402344.0,0.0,53.0,1
953,319.0,0.0,301845.0,1.0,102.0,0
954,319.0,301845.0,639382.0,0.0,102.0,1
955,319.0,639382.0,640395.0,1.0,102.0,1
956,319.0,640395.0,768263.0,0.0,102.0,1
957,320.0,0.0,204291.0,1.0,108.0,0
958,320.0,204291.0,293274.0,1.0,108.0,1
959,320.0,293274.0,639382.0,0.0,108.0,1
960,320.0,639382.0,640390.0,0.0,108.0,1
961,320.0,640390.0,667797.0,1.0,108.0,1
962,320.0,667797.0,957305.0,1.0,108.0,1
963,320.0,957305.0,1053430.0,1.0,108.0,1
964,320.0,1053430.0,1405051.0,0.0,108.0,1
965,321.0,0.0,118934.0,0.0,42.0,0
966,322.0,0.0,321111.0,0.0,10.0,0
967,344.0,0.0,333561.0,1.0,105.0,0
968,344.0,333561.0,1035428.0,0.0,69.0,1
969,345.0,0.0,78827.0,0.0,12.0,0
970,354.0,0.0,1927936.0,0.0,201.0,0
971,356.0,0.0,1582.0,0.0,114.0,0
972,356.0,1582.0,283879.0,0.0,130.0,0
973,356.0,283879.0,1395713.0,0.0,135.0,0
974,355.0,0.0,1925158.0,0.0,75.0,0
975,357.0,0.0,163760.0,0.0,144.0,0
976,358.0,0.0,47094.0,1.0,377.0,0
977,358.0,47094.0,118999.0,0.0,21.0,1
978,358.0,118999.0,333560.0,1.0,12.0,1
979,358.0,333560.0,334284.0,1.0,12.0,1
980,358.0,334284.0,773349.0,0.0,12.0,1
981,359.0,0.0,298031.0,1.0,30.0,0
982,359.0,298031.0,321116.0,0.0,299.0,1
983,359.0,321116.0,333560.0,1.0,260.0,1
984,359.0,333560.0,334284.0,1.0,255.0,1
985,359.0,334284.0,337694.0,1.0,255.0,1
986,359.0,337694.0,401223.0,0.0,248.0,1
987,359.0,401223.0,1035120.0,1.0,27.0,1
988,359.0,1035120.0,1338411.0,0.0,211.0,1
989,359.0,1338411.0,1690334.0,1.0,211.0,1
990,359.0,1690334.0,1717376.0,1.0,144.0,1
991,359.0,1717376.0,1802717.0,0.0,144.0,1
992,360.0,0.0,1450598.0,0.0,27.0,0
993,361.0,0.0,122094.0,1.0,67.0,0
994,361.0,122094.0,163759.0,0.0,77.0,1
995,362.0,0.0,6230.0,1.0,77.0,0
996,362.0,6230.0,97361.0,1.0,82.0,1
997,362.0,97361.0,430728.0,1.0,80.0,1
998,362.0,430728.0,1338414.0,0.0,80.0,1
999,362.0,1338414.0,1717380.0,1.0,67.0,1
1000,362.0,1717380.0,1802721.0,0.0,67.0,1
1001,363.0,0.0,6192.0,0.0,63.0,0
1002,364.0,0.0,1450598.0,0.0,11.0,0
1003,365.0,0.0,1602783.0,0.0,12.0,0
1004,366.0,0.0,466590.0,0.0,86.0,0
1005,367.0,0.0,956159.0,0.0,277.0,0
1006,368.0,0.0,17003.0,1.0,23.0,0
1007,368.0,17003.0,956158.0,0.0,25.0,1
1008,369.0,0.0,51188.0,0.0,464.0,0
1009,369.0,51188.0,121615.0,0.0,557.0,0
1010,369.0,121615.0,698296.0,0.0,568.0,0
1011,370.0,0.0,15455.0,1.0,1183.0,0
1012,370.0,15455.0,123376.0,0.0,75.0,1
1013,370.0,123376.0,608008.0,0.0,75.0,1
1014,370.0,608008.0,746332.0,1.0,1218.0,1
1015,370.0,746332.0,754639.0,1.0,1328.0,1
1016,370.0,754639.0,917603.0,0.0,78.0,1
1017,370.0,917603.0,999082.0,0.0,76.0,1
1018,370.0,999082.0,1294433.0,1.0,1356.0,1
1019,370.0,1294433.0,1308930.0,1.0,76.0,1
1020,370.0,1308930.0,1314848.0,1.0,75.0,1
1021,370.0,1314848.0,1533844.0,1.0,73.0,1
1022,370.0,1533844.0,1574507.0,0.0,1306.0,1
1023,371.0,0.0,634566.0,1.0,81.0,0
1024,371.0,634566.0,646166.0,0.0,79.0,1
1025,371.0,646166.0,659326.0,0.0,76.0,1
1026,371.0,659326.0,685172.0,0.0,77.0,1
1027,371.0,685172.0,1128518.0,0.0,73.0,1
1028,371.0,1128518.0,1585469.0,0.0,74.0,1
1029,372.0,0.0,737520.0,0.0,261.0,0
1030,373.0,0.0,24090.0,1.0,299.0,0
1031,373.0,24090.0,1559056.0,0.0,298.0,1
1032,374.0,0.0,646166.0,0.0,36.0,0
1033,374.0,646166.0,1585471.0,0.0,34.0,0
1034,375.0,0.0,9239.0,0.0,239.0,0
1035,375.0,9239.0,72554.0,0.0,363.0,0
1036,375.0,72554.0,91301.0,0.0,371.0,0
1037,375.0,91301.0,98909.0,0.0,426.0,0
1038,375.0,98909.0,490879.0,0.0,448.0,0
1039,375.0,490879.0,968710.0,0.0,464.0,0
1040,376.0,0.0,118999.0,0.0,81.0,0
1041,376.0,118999.0,321110.0,0.0,13.0,0
1042,377.0,0.0,298031.0,1.0,14.0,0
1043,377.0,298031.0,321110.0,0.0,76.0,1
1044,378.0,0.0,118934.0,0.0,36.0,0
1045,379.0,0.0,321111.0,0.0,6.0,0
1046,380.0,0.0,1493065.0,0.0,15.0,0
1047,381.0,0.0,1413388.0,0.0,30.0,0
1048,382.0,0.0,6230.0,1.0,21.0,0
1049,382.0,6230.0,97361.0,1.0,9.0,1
1050,382.0,97361.0,333560.0,1.0,9.0,1
1051,382.0,333560.0,696403.0,0.0,9.0,1
1052,383.0,0.0,6230.0,1.0,7.0,0
1053,383.0,6230.0,333560.0,1.0,9.0,1
1054,383.0,333560.0,1338414.0,0.0,9.0,1
1055,383.0,1338414.0,1717380.0,1.0,9.0,1
1056,383.0,1717380.0,1802721.0,0.0,9.0,1
1057,347.0,0.0,163197.0,0.0,13.0,0
1058,346.0,0.0,1338416.0,0.0,29.0,0
1059,346.0,1338416.0,1717382.0,1.0,29.0,0
1060,346.0,1717382.0,1802528.0,0.0,29.0,1
1061,349.0,0.0,163197.0,0.0,12.0,0
1062,348.0,0.0,1338416.0,0.0,18.0,0
1063,348.0,1338416.0,1717382.0,1.0,18.0,0
1064,348.0,1717382.0,1802528.0,0.0,18.0,1
1065,351.0,0.0,163197.0,0.0,12.0,0
1066,350.0,0.0,1338416.0,0.0,18.0,0
