d3mIndex,V1,V2,Class
4376,2.451,0.486,4
4377,2.431,0.479,4
4378,2.411,0.47,4
4379,2.391,0.464,4
4380,2.372,0.458,4
4381,2.354,0.452,4
4382,2.337,0.448,4
4383,2.32,0.444,4
4384,2.304,0.441,4
4385,2.288,0.439,4
4386,2.274,0.44,4
4387,2.258,0.439,4
4388,2.248,0.445,4
4389,2.233,0.45,4
4390,2.222,0.449,4
4391,2.214,0.459,4
4392,2.205,0.466,4
4393,2.195,0.445,4
4394,2.184,0.441,4
4395,2.179,0.437,4
4396,2.181,0.436,4
4397,2.181,0.436,4
4398,2.179,0.436,4
4399,2.179,0.436,4
4400,2.181,0.436,4
4401,2.177,0.436,4
4402,2.174,0.436,4
4403,2.169,0.436,4
4404,2.163,0.436,4
4405,2.155,0.507,1
4406,2.147,0.444,4
4407,2.138,0.442,4
4408,2.129,0.487,4
4409,2.119,0.486,4
4410,2.107,0.495,1
4411,2.096,3.091,3
4412,2.085,3.097,3
4413,2.074,0.457,4
4414,2.062,0.458,4
4415,2.049,0.462,4
4416,2.035,0.473,4
4417,2.021,0.492,4
4418,2.008,0.481,4
4419,1.995,1.464,3
4420,1.981,1.455,3
4421,1.968,1.452,3
4422,1.956,1.447,3
4423,1.943,1.446,3
4424,1.931,1.444,3
4425,1.918,1.442,3
4426,1.905,1.441,3
4427,1.891,1.437,3
4428,1.877,1.435,3
4429,1.862,1.434,3
4430,1.848,1.433,3
4431,1.833,1.431,3
4432,1.818,1.43,3
4433,1.804,1.431,3
4434,1.79,1.43,3
4435,1.776,1.431,3
4436,1.762,1.44,3
4437,1.686,1.432,3
4438,1.677,1.424,3
4439,1.658,1.422,3
4440,1.646,1.421,3
4441,1.637,0.664,1
4442,1.524,0.665,1
4443,1.425,0.675,1
4444,1.418,0.686,1
4445,1.416,0.693,1
4446,1.403,0.696,1
4447,1.393,0.795,1
4448,1.413,0.805,1
4449,1.414,0.819,1
4450,1.41,0.83,1
4451,1.359,0.915,3
4452,1.345,0.982,3
4453,1.332,2.168,3
4454,1.318,0.88,1
4455,1.304,2.192,3
4456,1.29,2.204,3
4457,1.277,2.217,3
4458,1.263,2.229,3
4459,1.249,1.292,3
4460,1.236,1.297,3
4461,1.223,1.305,3
4462,1.21,1.312,3
4463,1.201,1.319,3
4464,1.19,2.29,3
4465,1.181,2.298,3
4466,1.17,2.304,3
4467,1.157,1.762,3
4468,1.144,1.772,3
4469,1.132,2.326,3
4470,1.12,2.333,3
4471,1.108,2.34,3
4472,1.096,2.347,3
4473,1.083,0.844,1
4474,1.071,0.848,1
4475,1.059,0.814,1
4476,1.046,0.82,1
4477,1.032,0.82,1
4478,1.017,0.859,1
4479,0.999,0.825,1
4480,0.982,0.828,1
4481,0.965,0.831,1
4482,0.947,0.829,1
4483,0.929,0.828,1
4484,0.91,0.83,1
4485,0.891,0.833,2
4486,0.872,0.835,2
4487,0.853,0.835,2
4488,0.834,0.837,2
4489,0.814,0.84,2
4490,0.796,0.843,2
4491,0.78,0.845,2
4492,0.775,0.844,2
4493,0.778,0.843,2
4494,0.78,0.842,2
4495,0.782,0.841,2
4496,0.783,0.841,2
4497,0.782,0.844,2
4498,0.782,0.844,2
4499,0.782,0.842,2
4500,0.783,0.845,2
4501,0.786,0.841,2
4502,0.783,0.84,2
4503,0.784,0.838,2
4504,0.787,0.834,2
4505,0.786,0.833,2
4506,0.786,0.831,2
4507,0.782,0.829,2
4508,0.781,0.828,2
4509,0.78,0.826,2
4510,0.78,0.825,2
4511,0.779,0.823,2
4512,0.779,0.822,2
4513,0.781,0.83,2
4514,0.781,0.905,2
4515,0.78,0.834,2
4516,0.778,0.825,2
4517,0.772,0.831,2
4518,0.77,0.821,2
4519,0.769,0.82,2
4520,0.768,0.854,2
4521,0.767,0.89,2
4522,0.766,0.884,2
4523,0.766,0.826,2
4524,0.769,0.822,2
4525,0.768,0.798,2
4526,0.78,0.794,2
4527,0.796,0.791,2
4528,0.767,0.787,2
4529,0.766,0.784,2
4530,0.766,0.78,2
4531,0.768,0.773,2
4532,0.771,0.77,2
4533,0.784,0.767,2
4534,0.843,0.763,2
4535,0.885,0.755,2
4536,0.887,0.752,2
4537,0.885,0.749,2
4538,1.333,0.748,1
4539,1.338,0.742,1
4540,1.339,0.735,1
4541,1.335,0.733,1
4542,1.333,0.732,1
4543,1.331,0.732,1
4544,1.329,0.732,1
4545,1.323,0.732,1
4546,1.315,0.731,1
4547,1.304,0.731,1
4548,1.295,0.724,1
4549,1.28,0.719,1
4550,1.264,0.715,1
4551,1.247,0.71,1
4552,1.23,0.709,1
4553,1.211,0.7,1
4554,1.048,0.694,1
4555,1.025,0.689,1
4556,1.005,0.684,1
4557,0.988,0.678,1
4558,0.971,0.673,1
4559,0.955,0.667,1
4560,0.938,0.662,1
4561,0.922,0.656,1
4562,0.905,0.65,1
4563,0.886,0.638,2
4564,0.954,0.627,1
4565,0.935,0.618,1
4566,0.915,0.612,1
4567,0.897,0.606,2
4568,0.88,0.601,2
4569,0.864,0.597,2
4570,0.849,0.593,2
4571,0.835,0.589,2
4572,0.824,0.585,2
4573,0.822,0.583,2
4574,0.825,0.578,2
4575,0.826,0.578,2
4576,0.826,0.582,2
4577,0.826,0.578,2
4578,0.826,0.578,2
4579,0.826,0.577,2
4580,0.826,0.576,2
4581,0.827,0.572,2
4582,0.827,0.572,2
4583,0.827,0.572,2
4584,0.827,0.571,2
4585,0.827,0.57,2
4586,0.828,0.569,2
4587,0.828,0.568,2
4588,0.828,0.566,2
4589,0.828,0.564,2
4590,0.828,0.564,2
4591,0.826,0.562,2
4592,0.826,0.561,2
4593,0.825,0.566,2
4594,0.825,0.565,2
4595,0.825,0.565,2
4596,0.825,0.565,2
4597,0.825,0.56,2
4598,0.826,0.559,2
4599,0.825,0.554,2
4600,0.826,0.553,2
4601,0.826,0.552,2
4602,0.826,0.55,2
4603,0.827,0.549,2
4604,0.827,0.547,2
4605,0.828,0.546,2
4606,0.827,0.545,2
4607,0.826,0.547,2
4608,0.825,0.55,2
4609,0.823,0.547,2
4610,0.822,0.545,2
4611,0.821,0.538,2
4612,0.82,0.532,2
4613,0.82,0.53,2
4614,0.82,0.529,2
4615,0.82,0.528,2
4616,0.823,0.527,2
4617,0.821,0.527,2
4618,0.824,0.526,2
4619,0.824,0.526,2
4620,0.823,0.525,2
4621,0.822,0.524,2
4622,0.818,0.527,2
4623,0.817,0.527,2
4624,0.816,0.542,2
4625,0.816,0.707,2
4626,0.814,0.524,2
4627,0.813,0.52,2
4628,0.813,0.523,2
4629,0.812,0.527,2
4630,0.812,0.572,2
4631,0.811,0.867,2
4632,0.813,0.842,2
4633,0.879,0.838,2
4634,0.816,0.548,2
4635,0.812,0.667,2
4636,0.811,0.665,2
4637,0.814,0.666,2
4638,0.817,0.546,2
4639,1.554,0.538,1
4640,0.837,0.805,2
4641,0.903,0.549,1
4642,1.58,0.799,1
4643,1.719,0.795,1
4644,1.721,0.793,1
4645,1.717,0.793,1
4646,1.717,0.796,1
4647,1.716,0.793,1
4648,1.715,0.796,1
4649,1.569,0.791,1
4650,1.566,0.792,1
4651,1.696,0.788,1
4652,1.685,0.78,1
4653,1.669,0.775,1
4654,0.902,0.616,1
4655,1.637,0.632,1
4656,1.62,0.753,1
4657,1.596,0.745,1
4658,1.569,0.737,1
4659,1.553,0.729,1
4660,1.552,0.721,1
4661,1.533,0.712,1
4662,0.835,0.704,2
4663,0.806,0.697,2
4664,0.791,0.688,2
4665,0.78,0.68,2
4666,0.858,0.672,2
4667,1.416,0.664,1
4668,1.407,0.657,1
4669,1.403,0.652,1
4670,1.401,0.65,1
4671,0.854,0.651,2
4672,0.857,0.651,2
4673,1.404,0.652,1
4674,0.854,0.65,2
4675,0.851,0.65,2
4676,0.855,0.649,2
4677,0.851,0.649,2
4678,0.847,0.649,2
4679,0.847,0.651,2
4680,0.853,0.651,2
4681,1.395,0.649,1
4682,1.394,0.656,1
4683,1.394,0.645,1
4684,1.392,0.643,1
4685,1.391,0.643,1
4686,1.389,0.643,1
4687,1.387,0.642,1
4688,1.382,0.641,1
4689,0.858,0.635,2
4690,1.364,0.631,1
4691,1.348,0.627,1
4692,1.334,0.622,1
4693,1.316,0.617,1
4694,0.907,0.612,1
4695,1.291,0.607,1
4696,1.275,0.603,1
4697,1.262,0.599,1
4698,1.242,0.594,1
4699,1.226,0.59,1
4700,1.209,0.585,1
4701,1.191,0.58,1
4702,1.171,0.576,1
4703,1.153,0.572,1
4704,1.136,0.567,1
4705,1.118,0.562,1
4706,1.1,0.557,1
4707,1.084,0.552,1
4708,1.066,0.547,1
4709,1.047,0.542,1
4710,0.842,0.537,2
4711,0.815,0.531,2
4712,0.992,0.526,1
4713,0.977,0.521,1
4714,0.958,0.516,1
4715,0.746,0.512,2
4716,0.729,0.508,2
4717,0.91,0.504,1
4718,0.895,0.5,2
4719,0.888,0.497,2
4720,0.868,0.493,2
4721,0.858,0.489,2
4722,0.852,0.487,2
4723,0.853,0.487,2
4724,0.854,0.487,2
4725,0.854,0.487,2
4726,0.854,0.486,2
4727,0.853,0.486,2
4728,0.853,0.485,2
4729,0.852,0.484,2
4730,0.852,0.483,2
4731,0.851,0.482,2
4732,0.847,0.481,2
4733,0.846,0.48,2
4734,0.846,0.479,2
4735,0.849,0.476,2
4736,0.848,0.474,2
4737,0.848,0.473,2
4738,0.848,0.473,2
4739,0.851,0.472,2
4740,0.851,0.471,2
4741,0.851,0.471,2
4742,1.482,0.469,4
4743,1.482,0.468,4
4744,1.132,0.466,4
4745,1.54,0.465,4
4746,1.132,0.464,4
4747,1.117,0.463,4
4748,1.12,0.464,4
4749,1.132,0.464,4
4750,1.125,0.464,4
4751,1.12,0.465,4
4752,1.114,0.465,4
4753,1.109,0.466,4
4754,1.103,0.466,4
4755,1.104,0.468,4
4756,1.504,0.469,4
4757,1.496,0.47,4
4758,1.485,0.472,4
4759,1.476,0.473,4
4760,1.468,0.475,4
4761,1.46,0.476,4
4762,1.451,0.478,4
4763,1.443,0.479,4
4764,1.435,0.481,4
4765,1.427,0.483,4
4766,1.419,0.485,4
4767,1.412,0.487,4
4768,1.404,0.489,4
4769,1.399,0.492,4
4770,1.391,0.495,1
4771,1.321,0.497,1
4772,1.306,0.499,1
4773,1.298,0.502,1
4774,1.289,0.505,1
4775,1.279,0.509,1
4776,1.271,0.513,1
4777,1.329,0.517,1
4778,1.318,0.522,1
4779,1.307,0.526,1
4780,1.294,0.531,1
4781,1.282,0.538,1
4782,1.268,0.545,1
4783,1.25,0.552,1
4784,1.232,0.56,1
4785,1.214,0.567,1
4786,1.198,0.574,1
4787,1.178,0.581,1
4788,1.127,0.587,1
4789,1.105,0.594,1
4790,1.082,0.6,1
4791,1.062,0.607,1
4792,1.043,0.615,1
4793,1.024,0.623,1
4794,1.004,0.631,1
4795,0.985,0.639,1
4796,0.966,0.647,1
4797,0.947,0.655,1
4798,0.929,0.662,1
4799,0.914,0.669,1
4800,0.897,0.676,2
4801,0.885,0.684,2
4802,1.124,0.681,1
4803,1.116,0.683,1
4804,1.497,0.686,1
4805,1.479,0.689,1
4806,1.462,0.694,1
4807,1.446,0.7,1
4808,1.431,0.705,1
4809,1.058,0.711,1
4810,1.047,0.716,1
4811,1.039,0.721,1
4812,1.031,0.727,1
4813,1.023,0.733,1
4814,0.684,0.74,2
4815,0.663,0.75,2
4816,0.648,0.757,2
4817,0.632,0.765,2
4818,0.617,0.772,2
4819,0.604,0.776,2
4820,0.592,0.779,2
4821,0.591,0.775,2
4822,1.04,0.774,1
4823,1.041,0.772,1
4824,1.042,0.772,1
4825,1.041,0.772,1
4826,1.039,0.773,1
4827,1.037,0.774,1
4828,1.036,0.774,1
4829,1.034,0.775,1
4830,1.033,0.776,1
4831,1.032,0.776,1
4832,1.03,0.777,1
4833,1.029,0.777,1
4834,1.027,0.778,1
4835,1.026,0.778,1
4836,1.025,0.778,1
4837,1.02,0.779,1
4838,1.02,0.78,1
4839,1.015,0.779,1
4840,1.007,0.778,1
4841,0.997,0.78,1
4842,0.983,0.779,1
4843,0.974,0.782,1
4844,0.96,0.808,1
4845,0.945,0.782,1
4846,0.93,0.785,1
4847,0.914,0.782,1
4848,0.895,0.782,2
4849,0.875,0.779,2
4850,0.859,0.78,2
4851,0.842,0.782,2
4852,0.823,0.784,2
4853,0.808,0.786,2
4854,0.795,0.787,2
4855,0.789,0.787,2
4856,0.79,0.789,2
4857,0.791,0.791,2
4858,0.792,0.794,2
4859,0.792,0.892,2
4860,0.792,0.888,2
4861,0.792,0.891,2
4862,0.792,0.887,2
4863,0.792,0.887,2
4864,0.792,0.887,2
4865,0.792,0.886,2
4866,0.791,0.885,2
4867,0.79,0.791,2
4868,0.79,0.789,2
4869,0.789,0.784,2
4870,0.788,0.779,2
4871,0.787,0.773,2
4872,0.786,0.771,2
4873,0.785,0.77,2
4874,0.787,0.768,2
4875,0.79,0.398,2
4876,0.8,0.389,2
4877,0.785,0.387,2
4878,0.785,0.384,2
4879,0.784,0.383,2
4880,0.787,0.777,2
4881,0.786,0.765,2
4882,0.793,0.863,2
4883,0.81,0.78,2
4884,0.82,0.371,2
4885,1.799,0.368,4
4886,0.949,0.366,4
4887,0.944,0.364,4
4888,0.94,0.761,1
4889,0.939,0.76,1
4890,0.942,0.767,1
4891,0.939,0.76,1
4892,0.942,0.76,1
4893,0.937,0.76,1
4894,0.933,0.77,1
4895,0.926,0.865,1
4896,0.914,0.75,1
4897,0.911,0.746,1
4898,1.742,0.742,1
4899,1.726,0.384,4
4900,1.708,0.386,4
4901,1.693,0.389,4
4902,2.678,0.396,4
4903,2.089,0.438,4
4904,2.642,0.444,4
4905,2.625,0.698,1
4906,2.609,0.693,1
4907,2.593,0.688,1
4908,2.579,0.683,1
4909,2.564,0.678,1
4910,2.551,0.471,4
4911,2.537,0.48,4
4912,2.524,0.662,1
4913,2.51,0.658,1
4914,0.723,0.577,2
4915,2.481,0.649,1
4916,2.467,0.559,1
4917,2.451,0.64,1
4918,1.984,0.626,1
4919,1.413,0.631,1
4920,1.967,0.607,1
4921,1.965,0.623,1
4922,0.69,0.619,2
4923,2.356,0.615,1
4924,1.329,0.61,1
4925,1.309,0.606,1
4926,1.292,0.601,1
4927,1.275,0.597,1
4928,1.266,0.592,1
4929,1.247,0.588,1
4930,1.228,0.583,1
4931,1.231,0.582,1
4932,2.2,0.575,1
4933,2.182,0.568,1
4934,2.163,0.565,1
4935,1.156,0.562,1
4936,2.125,0.559,1
4937,2.105,0.555,1
4938,2.086,0.551,1
4939,2.067,0.547,1
4940,2.047,0.544,1
4941,2.027,0.54,1
4942,2.007,0.536,1
4943,1.988,0.533,1
4944,1.968,0.529,1
4945,1.949,0.526,1
4946,1.93,0.522,1
4947,1.91,0.519,1
4948,1.891,0.516,1
4949,0.914,0.512,1
4950,0.884,0.509,2
4951,0.867,0.506,2
4952,0.848,0.503,2
4953,0.831,0.499,2
4954,0.816,0.496,2
4955,0.802,0.493,2
4956,0.789,0.49,2
4957,0.783,0.488,2
4958,0.784,0.487,2
4959,0.802,0.487,2
4960,0.802,0.486,2
4961,1.528,0.486,4
4962,1.525,0.485,4
4963,1.525,0.485,4
4964,1.528,0.485,4
4965,1.525,0.485,4
4966,1.524,0.485,4
4967,1.527,0.485,4
4968,1.526,0.485,4
4969,1.523,0.485,4
4970,1.522,0.485,4
4971,1.525,0.485,4
4972,1.522,0.485,4
4973,1.522,0.484,4
4974,1.521,0.485,4
4975,1.521,0.484,4
4976,1.524,0.484,4
4977,1.527,0.484,4
4978,1.523,0.484,4
4979,1.523,0.484,4
4980,1.525,0.484,4
4981,1.522,0.484,4
4982,1.525,0.484,4
4983,1.527,0.483,4
4984,1.527,0.483,4
4985,1.523,0.483,4
4986,1.735,0.483,4
4987,1.735,0.483,4
4988,1.525,0.483,4
4989,1.734,0.483,4
4990,1.733,0.483,4
4991,1.525,0.483,4
4992,1.733,0.483,4
4993,1.732,0.483,4
4994,1.732,0.483,4
4995,1.731,0.483,4
4996,1.731,0.483,4
4997,1.731,0.482,4
4998,1.731,0.482,4
4999,1.731,0.482,4
5000,1.731,0.482,4
5001,1.729,0.483,4
5002,1.726,0.482,4
5003,1.722,0.482,4
5004,1.716,0.481,4
5005,1.707,0.48,4
5006,0.583,0.479,2
5007,0.584,0.478,2
5008,1.678,0.477,4
5009,1.668,0.477,4
5010,1.658,0.476,4
5011,1.65,0.475,4
5012,1.644,0.475,4
5013,1.637,0.475,4
5014,1.431,0.475,4
5015,1.425,0.475,4
5016,1.617,0.475,4
5017,1.417,0.476,4
5018,1.403,0.476,4
5019,1.392,0.478,4
5020,1.384,0.478,4
5021,1.376,0.479,4
5022,1.371,0.481,4
5023,1.363,0.483,4
5024,1.355,0.484,4
5025,1.532,0.486,4
5026,1.522,0.488,4
5027,1.511,0.49,4
5028,1.501,0.492,4
5029,1.491,0.494,4
5030,1.481,0.495,1
5031,1.471,0.498,1
5032,1.461,0.5,1
5033,1.45,0.502,1
5034,1.44,0.505,1
5035,1.427,0.509,1
5036,1.414,0.513,1
5037,1.398,0.517,1
5038,1.383,0.522,1
5039,1.367,0.527,1
5040,1.35,0.532,1
5041,1.332,0.538,1
5042,1.314,0.544,1
5043,1.297,0.55,1
5044,1.279,0.556,1
5045,1.262,0.562,1
5046,1.244,0.568,1
5047,1.226,0.574,1
5048,1.207,0.581,1
5049,1.189,0.588,1
5050,1.17,0.594,1
5051,1.151,0.601,1
5052,1.132,0.608,1
5053,1.112,0.615,1
5054,1.093,0.621,1
5055,1.073,0.628,1
5056,1.056,0.635,1
5057,1.037,0.642,1
5058,1.014,0.646,1
5059,0.994,0.654,1
5060,0.974,0.666,1
5061,0.956,0.67,1
5062,0.937,0.678,1
5063,0.919,0.685,1
5064,0.9,0.692,2
5065,0.882,0.699,2
5066,0.864,0.706,2
5067,0.846,0.714,2
5068,0.828,0.72,2
5069,0.811,0.727,2
5070,0.798,0.731,2
5071,0.793,0.731,2
5072,0.794,0.729,2
5073,0.796,0.727,2
5074,0.797,0.727,2
5075,0.797,0.727,2
5076,0.796,0.727,2
5077,0.796,0.727,2
5078,0.795,0.727,2
5079,0.795,0.726,2
5080,0.798,0.726,2
5081,0.797,0.725,2
5082,0.796,0.725,2
5083,0.792,0.727,2
5084,0.791,0.739,2
5085,0.789,0.728,2
5086,0.788,0.727,2
5087,0.787,0.723,2
5088,0.786,0.722,2
5089,0.785,0.721,2
5090,0.784,0.721,2
5091,0.783,0.724,2
5092,0.783,0.727,2
5093,0.783,0.733,2
5094,0.785,1.152,2
5095,0.896,0.73,2
5096,0.835,0.733,2
5097,0.784,0.736,2
5098,0.783,0.754,2
5099,0.786,0.827,2
5100,0.785,0.757,2
5101,0.792,0.785,2
5102,0.809,0.779,2
5103,0.819,0.772,2
5104,1.564,0.75,1
5105,1.565,0.758,1
5106,1.566,0.761,1
5107,1.566,0.758,1
5108,1.564,0.776,1
5109,1.557,0.758,1
5110,1.557,0.758,1
5111,1.556,0.757,1
5112,1.555,0.757,1
5113,1.552,0.755,1
5114,1.545,0.753,1
5115,1.535,0.746,1
5116,1.524,0.742,1
5117,1.511,0.74,1
5118,1.496,0.735,1
5119,1.48,0.729,1
5120,1.463,0.724,1
5121,1.447,0.717,1
5122,1.429,0.71,1
5123,1.411,0.704,1
5124,1.392,0.7,1
5125,1.377,0.699,1
5126,1.355,0.689,1
5127,1.336,0.684,1
5128,1.318,0.677,1
5129,1.298,0.671,1
5130,1.278,0.665,1
5131,1.261,0.656,1
5132,1.241,0.65,1
5133,1.22,0.643,1
5134,1.196,0.633,1
5135,1.178,0.626,1
5136,1.154,0.619,1
5137,1.135,0.612,1
5138,1.115,0.605,1
5139,1.096,0.599,1
5140,1.078,0.593,1
5141,1.06,0.586,1
5142,1.042,0.58,1
5143,1.024,0.573,1
5144,0.775,0.567,2
5145,0.763,0.561,2
5146,0.71,0.555,2
5147,0.698,0.548,2
5148,0.68,0.545,2
5149,0.667,0.539,2
5150,0.901,0.533,1
5151,0.897,0.526,2
5152,0.9,0.522,2
5153,0.905,0.522,1
5154,0.905,0.522,1
5155,0.904,0.521,1
5156,0.578,0.521,2
5157,0.901,0.521,1
5158,0.901,0.52,1
5159,0.576,0.519,2
5160,0.574,0.516,2
5161,0.573,0.513,2
5162,0.571,0.51,2
5163,0.862,0.507,2
5164,0.853,0.503,2
5165,0.842,0.501,2
5166,0.835,0.499,2
5167,0.833,0.497,2
5168,0.834,0.497,2
5169,0.835,0.496,2
5170,0.835,0.495,2
5171,0.836,0.495,2
5172,0.837,0.494,2
5173,0.838,0.493,2
5174,0.84,0.492,2
5175,0.841,0.49,2
5176,0.843,0.489,2
5177,0.84,0.488,2
5178,0.84,0.486,2
5179,0.587,0.484,2
5180,0.845,0.481,2
5181,0.846,0.479,2
5182,0.845,0.477,2
5183,0.845,0.474,2
5184,0.845,0.473,2
5185,0.844,0.471,2
5186,0.844,0.469,2
5187,0.84,0.468,2
5188,0.836,0.464,2
5189,0.838,0.461,2
5190,0.84,0.459,2
5191,0.839,0.456,2
5192,0.839,0.454,2
5193,0.839,0.451,2
5194,0.839,0.449,2
5195,0.842,0.448,2
5196,0.833,0.446,2
5197,0.84,0.451,2
5198,0.827,0.446,2
5199,0.833,0.445,2
5200,0.832,0.443,2
5201,0.831,0.443,2
5202,0.83,0.442,2
5203,0.829,0.445,2
5204,0.828,0.458,2
5205,0.828,0.483,2
5206,0.83,0.523,2
5207,0.867,0.452,2
5208,0.844,0.453,2
5209,0.832,0.474,2
5210,0.829,0.521,2
5211,0.828,0.85,2
5212,0.831,0.473,2
5213,0.834,0.465,2
5214,0.85,0.463,2
5215,3.3,0.468,4
5216,3.301,0.47,4
5217,3.302,0.479,4
5218,3.3,0.812,1
5219,3.3,0.808,1
5220,3.299,0.808,1
5221,3.298,0.811,1
5222,3.294,0.806,1
5223,3.287,0.803,1
5224,3.281,0.8,1
5225,3.272,0.795,1
5226,3.256,0.79,1
5227,3.238,0.784,1
5228,0.979,0.776,1
5229,3.21,0.572,1
5230,3.196,0.586,1
5231,3.174,0.754,1
5232,3.153,0.749,1
5233,3.137,0.738,1
5234,3.118,0.73,1
5235,3.099,0.722,1
5236,3.077,0.714,1
5237,3.061,0.707,1
5238,3.041,0.702,1
5239,3.022,0.692,1
5240,3.002,0.688,1
5241,2.983,0.68,1
5242,0.859,0.674,2
5243,0.84,0.667,2
5244,0.822,0.663,2
5245,2.909,0.667,1
5246,2.892,0.652,1
5247,2.876,0.643,1
5248,2.861,0.638,1
5249,2.846,0.634,1
5250,2.833,0.627,1
5251,2.82,0.623,1
5252,2.808,0.62,1
5253,2.796,0.618,1
5254,2.783,0.615,1
5255,2.769,0.614,1
5256,2.754,0.609,1
5257,2.738,0.599,1
5258,2.722,0.597,1
5259,2.704,0.588,1
5260,2.686,0.583,1
5261,2.668,0.578,1
5262,2.65,0.573,1
5263,2.631,0.568,1
5264,2.612,0.563,1
5265,2.593,0.558,1
5266,2.573,0.553,1
5267,2.553,0.548,1
5268,2.533,0.543,1
5269,2.513,0.539,1
5270,2.493,0.534,1
5271,2.473,0.53,1
5272,2.453,0.525,1
5273,2.433,0.52,1
5274,2.411,0.516,1
5275,2.394,0.512,1
5276,2.371,0.508,1
5277,2.351,0.504,1
5278,2.332,0.501,1
5279,2.312,0.499,1
5280,2.292,0.5,1
5281,2.272,0.516,1
5282,2.253,0.51,1
5283,2.233,0.503,1
5284,2.212,0.502,1
5285,2.192,0.502,1
5286,2.172,0.504,1
5287,2.152,0.506,1
5288,2.132,0.602,1
5289,2.112,0.513,1
5290,2.093,0.591,1
5291,2.074,0.57,1
5292,1.972,0.566,1
5293,1.952,0.573,1
5294,1.874,1.496,3
5295,1.855,1.492,3
5296,1.836,1.488,3
5297,1.817,1.485,3
5298,1.797,1.481,3
5299,1.779,1.481,3
5300,1.76,1.474,3
5301,1.742,1.473,3
5302,1.724,1.466,3
5303,1.706,1.466,3
5304,1.688,1.462,3
5305,1.671,1.459,3
5306,1.659,1.456,3
5307,1.641,1.457,3
5308,1.626,1.477,3
5309,1.612,1.485,3
5310,1.598,1.449,3
5311,1.584,1.446,3
5312,1.57,1.444,3
5313,1.557,1.442,3
5314,1.545,1.439,3
5315,1.47,1.444,3
5316,1.44,2.738,3
5317,1.431,0.821,1
5318,1.424,0.828,1
5319,1.433,0.833,1
5320,1.436,0.84,1
5321,1.411,0.853,1
5322,1.395,0.988,3
5323,1.389,2.278,3
5324,1.382,2.283,3
5325,1.37,1.432,3
5326,1.357,1.746,3
5327,1.346,1.748,3
5328,1.335,1.754,3
5329,1.327,1.762,3
5330,1.318,1.774,3
5331,1.306,2.35,3
5332,1.292,2.359,3
5333,1.279,1.001,3
5334,1.267,2.373,3
5335,1.251,2.38,3
5336,1.238,2.387,3
5337,1.229,2.394,3
5338,1.216,2.401,3
5339,1.204,2.408,3
5340,1.191,2.415,3
5341,1.177,2.424,3
5342,1.163,2.429,3
5343,1.149,1.6,3
5344,1.132,1.601,3
5345,1.119,0.943,3
5346,1.105,0.94,3
5347,1.091,0.938,3
5348,1.08,0.938,3
5349,1.067,0.938,3
5350,1.053,0.939,3
5351,1.038,0.933,3
5352,1.019,0.933,3
5353,1.005,0.933,3
5354,0.991,0.933,3
5355,0.975,0.933,3
5356,0.961,0.935,3
5357,0.946,0.935,3
5358,0.935,0.937,3
5359,0.922,0.939,3
5360,0.908,2.468,3
5361,0.894,2.47,2
5362,0.876,2.483,2
5363,0.862,3.642,2
5364,0.848,3.646,2
5365,0.835,3.652,2
5366,0.823,3.658,2
5367,0.815,0.885,2
5368,0.815,3.663,2
5369,0.818,3.661,2
5370,0.82,4.409,2
5371,0.822,4.409,2
5372,0.822,4.409,2
5373,0.821,4.408,2
5374,0.821,3.672,2
5375,0.822,0.914,2
5376,0.826,0.906,2
5377,0.827,0.908,2
5378,0.827,0.862,2
5379,0.828,0.856,2
5380,0.827,0.854,2
5381,0.824,0.849,2
5382,0.823,0.847,2
5383,0.822,0.845,2
5384,0.822,0.843,2
5385,0.822,0.842,2
5386,0.823,0.84,2
5387,0.823,0.844,2
5388,0.824,0.838,2
5389,0.826,0.831,2
5390,0.822,0.83,2
5391,0.821,0.827,2
5392,0.821,0.825,2
5393,0.82,0.823,2
5394,0.82,0.822,2
5395,0.82,0.824,2
5396,0.823,0.865,2
5397,0.822,0.82,2
5398,0.821,0.815,2
5399,0.816,0.81,2
5400,0.815,0.808,2
5401,0.814,0.806,2
5402,0.813,0.804,2
5403,0.813,0.809,2
5404,0.816,0.919,2
5405,0.816,0.916,2
5406,0.817,0.813,2
5407,0.81,0.805,2
5408,0.809,0.801,2
5409,0.807,0.8,2
5410,0.806,0.823,2
5411,0.806,0.863,2
5412,0.805,0.859,2
5413,0.808,0.887,2
5414,0.808,0.896,2
5415,0.807,0.868,2
5416,0.826,0.841,2
5417,0.825,0.834,2
5418,0.841,0.826,2
5419,0.805,0.823,2
5420,0.808,0.829,2
5421,0.808,0.825,2
5422,0.814,0.805,2
5423,0.871,0.798,2
5424,0.889,0.794,2
5425,0.932,0.792,1
5426,0.934,0.792,1
5427,0.926,0.789,1
5428,1.213,0.783,1
5429,1.352,0.782,1
5430,1.349,0.782,1
5431,1.343,0.781,1
5432,1.335,0.781,1
5433,0.91,0.776,1
5434,0.897,0.768,2
5435,1.297,0.766,1
5436,1.282,0.759,1
5437,1.265,0.753,1
5438,1.249,0.745,1
5439,1.233,0.738,1
5440,1.217,0.732,1
5441,1.201,0.725,1
5442,1.184,0.718,1
5443,1.168,0.712,1
5444,1.151,0.706,1
5445,1.133,0.699,1
5446,1.116,0.692,1
5447,1.098,0.686,1
5448,1.08,0.678,1
5449,1.062,0.672,1
5450,1.043,0.665,1
