d3mIndex,V1,V2,Class
4023,-0.298,-1.16,1
4024,1.01,0.257,1
4025,-0.479,0.91,1
4026,-0.428,-0.509,2
4027,-1.74,0.367,1
4028,0.637,1.25,1
4029,0.00879,1.47,1
4030,-0.302,-0.116,2
4031,0.157,0.956,1
4032,-0.617,1.61,1
4033,0.934,0.32,1
4034,-0.226,-1.45,1
4035,-0.667,-0.895,1
4036,-0.0337,-1.36,1
4037,-0.0411,0.32,2
4038,-1.78,-0.607,2
4039,-0.495,1.31,1
4040,-0.823,0.729,1
4041,0.916,-0.0255,2
4042,1.7,0.0023,1
4043,-0.563,1.29,1
4044,-0.995,-0.507,2
4045,-1.39,-0.943,2
4046,-1.75,-1.63,2
4047,0.742,0.744,1
4048,-0.435,-1.53,1
4049,2.27,0.284,1
4050,0.175,-0.887,1
4051,1.17,1.37,1
4052,-1.75,-1.27,2
4053,-1.33,0.878,1
4054,-0.238,1.74,2
4055,0.99,1.02,1
4056,-1.9,0.856,1
4057,-1.64,-1.16,2
4058,-0.415,0.463,2
4059,0.435,0.397,2
4060,-0.306,2.28,1
4061,0.569,1.15,1
4062,1.04,-1.17,2
4063,-1.28,-1.12,2
4064,-1.07,1.3,1
4065,-0.211,-0.637,1
4066,-0.104,-1.15,1
4067,-0.0169,-0.939,1
4068,-1.4,0.247,2
4069,-0.897,-0.972,1
4070,-1.68,-0.472,2
4071,0.655,1.72,2
4072,-0.58,-0.579,2
4073,0.688,-0.878,2
4074,1.55,-0.00546,1
4075,-2.25,0.167,1
4076,0.252,0.258,2
4077,1.54,-0.749,1
4078,-1.5,0.0847,2
4079,-0.851,-1.26,1
4080,-0.403,-0.636,2
4081,-0.138,-1.03,1
4082,1.94,1.25,2
4083,-0.651,1.12,1
4084,-0.562,-1.12,1
4085,1.66,-0.402,1
4086,-1.31,0.239,2
4087,-0.0113,-0.78,1
4088,0.0821,-0.398,2
4089,-0.639,0.68,2
4090,-1.49,-0.221,2
4091,-0.006,-0.32,2
4092,0.782,-0.139,2
4093,-1.33,0.897,1
4094,-1.19,-0.774,2
4095,0.127,1.94,1
4096,-1.29,-0.23,2
4097,0.76,-1.16,2
4098,-0.992,-0.0156,2
4099,-0.396,1.21,1
4100,-0.665,-1.04,1
4101,1.24,-1.33,2
4102,-0.22,-1.12,1
4103,-1.54,0.562,1
4104,-0.159,-0.12,2
4105,1.03,-0.805,2
4106,-0.625,1.38,1
4107,-1.79,-0.124,2
4108,-0.0656,-1.57,1
4109,1.12,-0.908,2
4110,-1.28,-0.259,2
4111,-0.309,1.16,1
4112,-0.625,-0.675,1
4113,-0.752,-0.117,2
4114,-1.1,0.322,2
4115,1.09,1.49,2
4116,-0.867,0.214,2
4117,0.596,-0.172,2
4118,-0.704,0.71,1
4119,0.672,1.57,1
4120,1.38,0.698,1
4121,-1.34,0.54,1
4122,0.429,1.94,2
4123,0.381,1.61,2
4124,0.129,-0.889,1
4125,-1.01,-0.0908,2
4126,-0.651,-0.528,2
4127,0.0439,2.03,2
4128,-2.37,-0.01,1
4129,-0.553,-0.687,2
4130,-1.47,-0.817,2
4131,1.36,-0.412,1
4132,1.92,0.0429,1
4133,-0.673,-0.177,2
4134,1.32,0.218,1
4135,0.221,0.946,2
4136,1.05,0.899,1
4137,0.942,0.248,1
4138,-1.7,-1.79,2
4139,0.359,1.52,1
4140,-0.977,0.639,2
4141,-1.02,-1.19,1
4142,-0.496,1.41,1
4143,1.45,0.273,1
4144,1.16,-1.1,2
4145,-0.878,-1.46,1
4146,0.983,0.203,1
4147,0.167,-0.793,2
4148,-1.67,1.1,1
4149,-1.28,-0.471,2
4150,1.1,0.74,1
4151,0.435,1.31,2
4152,-1.41,-0.357,2
4153,-0.00145,-0.7,2
4154,1.5,-0.993,1
4155,-0.248,-1.69,1
4156,-0.819,-1.21,1
4157,1.78,0.272,1
4158,-1.04,1.13,1
4159,-0.536,-0.814,1
4160,-0.663,-1.47,1
4161,0.355,-0.222,2
4162,0.486,0.991,1
4163,-1.33,-0.12,2
4164,0.975,-1.34,2
4165,0.431,1.64,2
4166,-0.516,-0.92,2
4167,0.0479,-1.06,1
4168,-1.04,-1.08,1
4169,-0.767,-1.2,1
4170,0.613,1.35,1
4171,-0.834,-0.258,2
4172,0.473,-1.11,2
4173,-0.734,1.25,1
4174,2.2,1.14,2
4175,-0.443,1.02,1
4176,-0.568,-0.873,1
4177,-0.452,-0.717,2
4178,0.14,1.25,1
4179,1.22,0.325,1
4180,2.18,1.13,2
4181,1.52,0.315,1
4182,-0.276,-1.19,1
4183,-0.29,0.7,2
4184,-1.22,0.177,2
4185,0.799,-0.99,2
4186,-0.0163,-1.07,1
4187,1.51,-0.355,1
4188,0.431,-1.46,1
4189,-0.264,-1.14,1
4190,1.14,0.607,1
4191,-0.508,-0.694,2
4192,1.53,0.228,1
4193,2.07,1.37,2
4194,1.78,1.01,2
4195,-0.0175,-1.21,1
4196,-0.295,-1.27,1
4197,-0.743,0.685,2
4198,0.405,-1.2,1
4199,0.351,-0.964,1
4200,0.192,1.94,2
4201,-0.867,1.09,1
4202,1.21,0.752,1
4203,0.545,1.28,1
4204,0.985,0.114,1
4205,-0.544,-0.831,1
4206,1.12,0.293,1
4207,-1.44,-0.47,2
4208,-0.077,1.87,2
4209,-0.956,1.11,1
4210,1.35,-0.962,2
4211,0.234,-0.413,2
4212,-0.861,-1.21,1
4213,0.599,1.14,1
4214,-1.38,-0.826,2
4215,-1.37,0.928,1
4216,0.395,1.21,1
4217,1.01,-0.437,2
4218,1.1,-1.17,2
4219,0.999,-1.12,2
4220,-0.381,-0.917,1
4221,0.817,-0.941,2
4222,0.184,0.558,2
4223,-0.334,-1.34,1
4224,0.974,-1.32,2
4225,0.655,1.14,1
4226,-0.209,-0.356,2
4227,-0.511,1.53,1
4228,-0.891,-0.617,2
4229,0.0545,-1.32,1
4230,0.545,-0.165,2
4231,1.29,0.488,1
4232,0.364,-0.269,2
4233,-1.11,0.308,2
4234,-0.421,-1.09,1
4235,0.849,0.907,1
4236,-1.17,1.08,1
4237,0.629,-0.617,2
4238,0.424,0.0533,2
4239,0.179,1.87,1
4240,1.36,-0.117,1
4241,1.02,0.729,1
4242,0.252,-0.389,2
4243,-0.549,1.03,1
4244,1.27,0.775,1
4245,-0.0192,-1.03,1
4246,-1.31,0.0708,2
4247,-0.719,0.242,2
4248,-0.633,0.257,2
4249,-0.491,-1.55,1
4250,-1.84,-0.366,2
4251,-0.457,-0.983,1
4252,-0.565,-0.0822,2
4253,0.401,-1.31,1
4254,-0.561,-0.787,2
4255,-1.74,0.697,1
4256,0.745,0.877,1
4257,0.617,1.34,2
4258,-1.77,-1.19,2
4259,1.88,0.325,1
4260,1.09,0.155,1
4261,0.0899,-1.09,1
4262,0.229,0.613,2
4263,1.05,-0.655,2
4264,-1.15,-0.545,2
4265,-0.555,0.908,1
4266,1.45,0.211,1
4267,0.132,-1.49,1
4268,1.0,0.654,1
4269,-0.487,-0.797,1
4270,0.643,-0.351,2
4271,-0.0744,-0.463,2
4272,-0.0476,-1.24,1
4273,0.478,0.46,2
4274,-0.398,-1.28,1
4275,0.335,1.15,1
4276,-0.397,-1.1,1
4277,0.625,1.38,2
4278,-0.648,-0.713,2
4279,-0.4,-1.15,1
4280,0.762,-0.334,2
4281,0.137,1.94,2
4282,-0.726,-1.17,1
4283,-1.13,1.01,1
4284,1.34,-0.632,2
4285,-0.0261,-1.38,1
4286,-1.21,-1.22,1
4287,1.55,0.482,1
4288,-0.794,1.24,1
4289,0.517,1.46,1
4290,-0.865,1.6,1
4291,-1.57,-0.561,2
4292,0.329,0.606,1
4293,0.497,2.23,1
4294,-0.529,0.365,2
4295,-1.82,0.474,1
4296,0.948,0.985,1
4297,-0.488,-1.31,1
4298,1.46,-1.06,2
4299,-1.67,0.88,1
4300,2.4,1.2,2
4301,1.57,-0.909,2
4302,-0.144,1.68,1
4303,0.123,-0.283,2
4304,-1.23,-0.977,1
4305,-1.69,0.614,1
4306,1.71,-0.945,1
4307,-0.135,-1.1,1
4308,-1.35,-0.57,2
4309,-0.0117,-1.34,1
4310,1.31,0.151,1
4311,0.983,0.611,1
4312,-1.52,-0.00335,2
4313,0.976,1.24,1
4314,0.0271,1.83,2
4315,-1.4,0.98,1
4316,-0.45,-0.928,1
4317,-2.09,0.604,1
4318,0.455,0.877,1
4319,0.193,1.72,1
4320,-0.304,1.5,1
4321,-1.98,-0.655,2
4322,-0.0237,-1.0,1
4323,-0.184,-1.4,1
4324,0.458,-0.157,2
4325,-1.45,-1.22,2
4326,-0.152,-1.11,1
4327,-0.0208,1.76,2
4328,1.31,0.208,1
4329,-1.06,-1.54,1
4330,-1.24,0.1,2
4331,0.715,1.3,1
4332,-1.77,-0.455,2
4333,0.75,1.63,2
4334,1.12,0.422,1
4335,1.88,-1.13,1
4336,0.894,-0.742,2
4337,0.756,-0.0709,2
4338,-0.734,0.881,1
4339,0.301,-1.29,1
4340,0.426,0.194,2
4341,-1.93,0.96,1
4342,0.258,0.482,2
4343,0.272,-1.6,1
4344,0.194,-1.27,1
4345,-2.28,-1.02,2
4346,-1.55,-0.61,2
4347,-1.36,-0.324,2
4348,0.869,0.576,1
4349,1.59,-0.111,1
4350,-0.424,0.0207,2
4351,0.621,1.32,2
4352,-0.0367,-0.144,2
4353,0.735,0.932,1
4354,1.74,0.195,1
4355,-0.482,0.0903,2
4356,-0.201,1.35,1
4357,-0.0882,1.17,1
4358,0.831,1.35,1
4359,0.762,0.344,1
4360,0.777,0.312,1
4361,0.813,1.06,1
4362,-0.507,1.89,1
4363,0.163,-1.08,1
4364,-0.9,0.858,1
4365,1.88,-0.289,1
4366,0.273,1.79,1
4367,1.47,-0.531,1
4368,-0.814,0.23,2
4369,-0.422,-0.241,2
4370,0.996,1.46,2
4371,0.0432,-1.39,1
4372,0.591,-0.427,2
4373,-0.698,-0.726,2
4374,-0.536,1.19,1
4375,-0.53,0.101,2
4376,0.494,1.18,1
4377,-0.305,0.194,2
4378,0.0878,-1.08,1
4379,-0.752,0.342,2
4380,0.135,0.0532,2
4381,-0.0461,1.65,1
4382,1.29,0.0437,1
4383,-0.534,-1.23,1
4384,-0.269,1.37,1
4385,-0.803,-1.09,1
4386,0.915,1.15,1
4387,0.676,0.925,1
4388,1.28,0.373,1
4389,-0.699,-0.359,2
4390,-0.222,0.259,2
4391,-1.6,-1.44,2
4392,-0.665,0.357,2
4393,-0.615,-0.97,1
4394,0.938,-0.255,2
4395,-0.926,0.916,1
4396,-0.854,-0.379,2
4397,-0.611,-1.28,1
4398,-1.01,0.357,2
4399,-1.19,1.14,1
4400,-0.728,-0.76,2
4401,-0.768,-0.909,1
4402,-0.173,1.59,1
4403,0.229,1.63,1
4404,0.513,0.741,1
4405,-0.0773,-1.22,1
4406,-0.114,-1.5,1
4407,-1.3,0.651,2
4408,0.5,0.762,2
4409,-1.15,-0.562,2
4410,0.884,-0.766,2
4411,-0.83,-1.08,1
4412,-1.6,-1.32,2
4413,0.781,0.911,1
4414,-1.32,0.0399,2
4415,0.673,2.52,1
4416,-0.855,1.22,1
4417,0.0893,-1.1,1
4418,-1.52,-0.993,2
4419,-0.355,1.28,1
4420,0.273,-1.45,1
4421,-1.27,-0.688,2
4422,0.157,-0.652,2
4423,-1.18,1.17,1
4424,-0.736,-1.14,1
4425,0.603,0.145,2
4426,0.722,0.368,1
4427,-0.38,-1.27,1
4428,1.66,-0.384,1
4429,-0.118,-1.26,1
4430,0.689,-0.187,2
4431,-0.886,-1.27,1
4432,-1.47,0.52,1
4433,1.07,0.668,1
4434,-1.94,-0.761,2
4435,0.41,1.01,1
4436,-0.78,-1.37,1
4437,0.344,1.38,2
4438,0.22,-1.36,1
4439,-0.621,1.11,1
4440,0.707,1.37,1
4441,0.196,1.76,1
4442,0.44,-0.936,1
4443,1.37,0.219,1
4444,0.284,1.86,1
4445,1.45,0.169,1
4446,0.941,1.46,1
4447,-0.275,-1.6,1
4448,-1.5,0.282,2
4449,0.121,0.219,2
4450,-1.87,0.373,1
4451,-1.51,-0.626,2
4452,1.41,0.319,1
4453,0.919,0.798,1
4454,0.533,1.76,1
4455,0.845,0.00714,2
4456,-0.203,1.26,1
4457,-0.52,1.35,1
4458,-0.0696,-0.896,1
4459,-0.914,0.317,2
4460,-0.688,-1.14,1
4461,1.07,0.399,1
4462,-0.411,-1.34,1
4463,0.924,0.861,1
4464,-0.901,-1.13,1
4465,1.55,-0.0305,1
4466,1.15,0.565,1
4467,-0.572,1.16,1
4468,0.155,1.88,1
4469,1.43,-0.816,2
4470,-0.858,-1.2,1
4471,-0.0652,0.631,2
4472,0.16,-0.616,2
4473,-1.53,0.501,1
4474,-1.45,-1.14,2
4475,-0.113,2.13,2
4476,-0.241,-0.374,2
4477,-0.49,-1.45,1
4478,-0.861,-0.972,1
4479,1.14,0.212,1
4480,-0.44,-1.3,1
4481,-0.98,-1.49,1
4482,-1.69,-0.176,2
4483,0.84,1.42,1
4484,-0.972,0.473,2
4485,-0.668,0.919,1
4486,0.732,0.493,1
4487,0.535,1.46,2
4488,-1.4,-0.183,2
4489,1.26,0.305,1
4490,-0.996,-0.984,2
4491,-0.534,-1.4,1
4492,0.733,0.926,1
4493,0.587,0.0331,2
4494,0.0125,-0.665,1
4495,0.835,1.24,1
4496,-0.942,-1.15,1
4497,0.0368,-0.239,2
4498,1.5,1.5,2
4499,-0.744,-1.39,1
4500,-0.472,0.267,2
4501,0.304,1.61,1
4502,-0.0439,0.305,2
4503,-1.96,-1.09,2
4504,1.31,0.17,1
4505,-1.78,-0.253,2
4506,-1.21,0.918,1
4507,0.457,0.191,2
4508,0.998,0.37,1
4509,0.513,1.5,1
4510,-0.714,-0.161,2
4511,0.0722,1.8,1
4512,1.33,-0.0673,1
4513,0.508,-0.331,2
4514,0.862,-1.24,2
4515,0.65,1.86,1
4516,1.74,-0.143,1
4517,0.417,-1.54,1
4518,0.466,0.281,2
4519,1.73,0.979,2
4520,-0.314,-0.72,1
4521,0.0981,0.465,2
4522,-1.08,1.01,1
4523,2.37,1.07,2
4524,0.143,-0.786,1
4525,0.032,-1.5,1
4526,0.739,2.14,1
4527,0.396,1.81,2
4528,0.538,1.38,1
4529,0.0325,-1.46,1
4530,-0.391,1.32,1
4531,-0.695,1.08,1
4532,-1.84,-0.846,2
4533,-0.824,1.1,1
4534,1.16,-1.24,2
4535,0.7,1.14,1
4536,-0.17,1.18,1
4537,-0.0932,0.472,2
4538,0.164,-1.18,1
4539,0.443,1.54,1
4540,-1.22,0.0836,2
4541,-0.188,-1.27,1
4542,0.109,-0.522,2
4543,1.62,1.19,2
4544,-0.853,0.358,2
4545,-1.69,-1.14,2
4546,0.725,-0.99,2
4547,0.25,-1.1,1
4548,-1.22,0.569,2
4549,0.627,0.125,1
4550,-0.0699,-1.2,1
4551,0.594,1.8,1
4552,-0.901,-1.56,1
4553,1.02,0.0975,1
4554,-0.149,-0.0185,2
4555,-0.226,-1.09,1
4556,1.11,0.685,1
4557,-0.301,1.69,1
4558,0.471,-0.445,2
4559,-0.827,1.23,1
4560,-0.672,-0.0414,2
4561,0.606,-0.877,1
4562,-0.64,0.705,2
4563,0.14,-0.8,1
4564,0.425,-1.21,1
4565,0.966,-0.199,2
4566,1.06,0.629,1
4567,0.839,-1.15,2
4568,0.379,1.74,1
4569,0.603,-1.0,1
4570,-0.463,-1.2,1
4571,1.18,1.42,2
4572,1.09,-1.12,2
4573,0.9,-1.36,2
4574,1.11,-1.1,2
4575,1.46,-0.111,1
4576,0.242,0.347,2
4577,0.669,0.98,1
4578,-1.2,-0.826,2
4579,-1.13,0.928,1
4580,-0.799,1.11,1
4581,-0.108,1.7,1
4582,-1.18,0.692,1
4583,-0.787,-0.113,2
4584,-0.412,-0.689,1
4585,-0.452,0.524,2
4586,0.29,-0.515,2
4587,-0.518,-0.914,1
4588,-1.1,0.419,2
4589,1.34,1.44,2
4590,-1.46,0.594,1
4591,-0.613,1.1,1
4592,1.5,0.0442,1
4593,1.34,-0.0272,1
4594,-0.146,-0.869,1
4595,0.0726,-1.31,1
4596,-0.198,-0.661,2
4597,-0.0776,-1.35,1
4598,-1.22,-0.68,2
4599,1.17,0.407,1
4600,1.34,0.0998,1
4601,1.25,-1.25,2
4602,0.712,1.49,2
4603,-0.516,-0.915,1
4604,-1.63,0.728,1
4605,-0.514,-1.21,1
4606,1.12,0.822,1
4607,-0.076,-1.12,1
4608,-0.678,-0.417,2
4609,-0.897,-1.04,1
4610,1.12,0.375,1
4611,-1.94,-1.61,2
4612,-0.756,-0.679,1
4613,0.825,-1.28,2
4614,1.8,0.0607,1
4615,0.108,-1.21,1
4616,2.18,1.21,2
4617,0.634,0.366,2
4618,1.26,0.799,1
4619,-0.702,-0.811,1
4620,-0.336,-0.0523,2
4621,-0.729,1.5,1
4622,1.3,0.749,1
4623,0.283,0.394,2
4624,0.247,1.65,2
4625,0.212,1.81,1
4626,1.08,-0.628,1
4627,-0.852,-0.298,2
4628,-1.77,-0.592,2
4629,-0.251,0.327,2
4630,0.417,-1.28,1
4631,-0.12,-1.22,1
4632,-2.19,-1.3,2
4633,2.11,0.942,2
4634,-0.214,-0.235,2
4635,1.05,0.219,1
4636,-0.863,0.174,2
4637,0.244,1.42,1
4638,0.0725,0.596,2
4639,-1.34,0.869,1
4640,-0.0874,-1.07,1
4641,-0.452,-1.22,1
4642,0.973,0.653,1
4643,0.911,-0.832,2
4644,0.303,-0.94,1
4645,0.282,-0.761,2
4646,1.7,-0.554,1
4647,0.659,1.28,1
4648,-0.192,0.791,2
4649,0.424,1.64,2
4650,-0.59,-1.04,1
4651,2.04,1.36,2
4652,-1.11,-0.351,2
4653,-1.86,-1.78,2
4654,-1.12,-0.315,2
4655,-0.932,-1.02,1
4656,1.71,-0.424,1
4657,0.726,-0.626,2
4658,-1.46,0.657,1
4659,-0.347,-1.13,1
4660,-1.21,-1.16,2
4661,0.541,1.41,1
4662,0.334,1.04,1
4663,1.31,0.118,1
4664,0.673,0.172,2
4665,1.14,0.866,1
4666,-0.372,-1.11,1
4667,1.29,0.644,1
4668,1.26,-1.25,2
4669,0.408,-0.664,2
4670,0.339,0.881,1
4671,0.00275,-0.0555,2
4672,-0.836,-0.65,2
4673,0.838,1.5,1
4674,-1.4,-1.54,2
4675,0.786,1.31,1
4676,-0.88,0.407,2
4677,0.987,0.258,1
4678,1.86,-0.213,1
4679,-1.53,0.679,1
4680,-1.12,0.699,1
4681,-1.19,-0.328,2
4682,0.829,-0.305,1
4683,1.16,0.847,1
4684,-0.434,-1.1,1
4685,-0.177,-1.45,1
4686,-0.131,1.76,2
4687,1.19,0.309,1
4688,0.189,1.35,1
4689,0.0963,-1.38,1
4690,-0.989,0.48,1
4691,-0.532,0.181,2
4692,0.704,-0.91,2
4693,-0.301,1.82,2
4694,0.0561,-0.479,2
4695,1.13,-1.27,2
4696,-0.206,-1.15,1
4697,-0.413,1.17,1
4698,-1.21,-0.854,2
4699,1.01,0.555,1
4700,0.879,1.03,1
4701,0.724,0.706,1
4702,-2.03,-1.23,2
4703,0.414,0.141,2
4704,0.466,0.322,2
4705,1.44,0.276,1
4706,0.97,1.15,1
4707,1.1,1.58,2
4708,0.719,0.759,1
4709,1.07,0.512,1
4710,-0.753,-1.08,1
4711,-0.451,1.72,1
4712,-1.24,-0.706,2
4713,0.179,-1.04,1
4714,0.214,-0.45,2
4715,0.364,-0.858,1
4716,-1.04,-0.131,2
4717,0.273,1.68,1
4718,1.19,0.289,1
4719,-0.436,-0.954,1
4720,-0.403,-0.488,2
4721,-0.8,1.66,1
4722,0.00854,1.31,1
4723,1.47,-1.44,2
4724,1.13,1.07,1
4725,-1.1,0.737,1
4726,-0.711,0.96,1
4727,1.81,-0.551,1
4728,-0.381,-1.08,1
4729,2.0,1.71,2
4730,-1.34,0.824,1
4731,-0.184,-0.751,2
4732,0.608,-1.18,2
4733,0.957,-0.572,2
4734,-0.243,-1.24,1
4735,0.914,0.26,1
4736,0.701,0.564,1
4737,1.35,1.33,2
4738,0.387,-0.798,1
4739,-1.02,-1.43,1
4740,1.71,1.17,2
4741,-0.178,-0.551,2
4742,-0.434,-1.16,1
4743,0.512,-0.49,2
4744,-0.434,2.24,1
4745,-2.17,-0.523,2
4746,1.18,0.766,1
4747,-0.00948,-0.336,2
4748,0.142,-0.698,2
4749,-1.28,0.559,1
4750,-1.01,-0.363,2
4751,-1.74,0.975,1
4752,1.34,-1.07,2
4753,1.28,1.35,2
4754,-0.274,-0.99,1
4755,1.39,0.0609,1
4756,-1.36,0.976,1
4757,0.99,0.771,1
4758,-1.82,-0.341,2
4759,0.423,1.74,1
4760,1.42,-0.208,2
4761,-0.261,0.204,2
4762,-1.69,0.706,1
4763,-1.24,-0.497,2
4764,-0.074,1.97,2
4765,1.4,-1.13,2
4766,0.411,1.47,1
4767,-1.51,-0.285,2
4768,1.12,-1.22,2
4769,-0.652,1.14,1
4770,0.608,0.0135,2
4771,0.0285,1.72,2
4772,-0.315,-1.09,1
4773,0.222,1.47,2
4774,-0.376,-0.975,1
4775,-0.356,-0.0513,2
4776,-0.42,1.11,1
4777,-1.17,-0.073,2
4778,-0.816,0.562,1
4779,1.02,0.44,1
4780,-0.828,-0.82,1
4781,-0.183,1.15,1
4782,-0.768,0.209,2
4783,-0.101,-0.122,2
4784,-1.55,0.378,1
4785,-0.825,0.481,2
4786,1.23,-1.55,2
4787,1.61,-0.387,1
4788,-0.785,-0.361,2
4789,-1.53,-1.01,2
4790,0.327,0.17,2
4791,1.35,-1.23,2
4792,-1.04,0.621,1
4793,0.424,0.471,1
4794,-0.0567,-1.41,1
4795,1.63,0.0545,1
4796,-0.522,0.877,2
4797,-0.391,1.03,1
4798,-1.54,-0.641,2
4799,0.0114,-1.46,1
4800,1.16,0.151,2
4801,-0.17,-0.346,2
4802,0.809,0.942,1
4803,0.602,1.06,1
4804,-0.879,0.499,2
4805,1.18,0.507,1
4806,-1.06,-0.937,1
4807,2.37,1.14,2
4808,-1.42,0.592,2
4809,1.88,0.116,1
4810,-1.06,0.817,1
4811,0.809,0.741,1
4812,1.22,0.217,1
4813,0.612,1.8,2
4814,1.25,-0.146,2
4815,1.28,-0.236,1
4816,-0.298,-1.26,1
4817,0.93,-0.375,2
4818,-0.626,-1.18,1
4819,-0.102,1.57,2
4820,-0.918,-0.578,2
4821,1.01,1.53,2
4822,0.805,0.42,1
4823,-0.958,0.536,1
4824,-0.051,-0.972,1
4825,-0.0443,-0.335,2
4826,0.822,0.501,1
4827,-0.337,1.66,1
4828,-0.957,0.039,2
4829,-0.0406,2.09,1
4830,-0.266,-1.2,1
4831,-0.216,-0.353,2
4832,-1.33,-0.861,2
4833,-1.87,-1.32,2
4834,-1.1,0.817,1
4835,0.568,0.244,1
4836,-0.672,-0.601,1
4837,0.847,1.4,1
4838,-0.125,-1.48,1
4839,0.504,0.0752,1
4840,0.257,0.154,2
4841,-0.269,1.6,1
4842,0.29,-0.481,2
4843,-2.06,0.392,1
4844,-1.14,0.849,1
4845,-1.54,0.516,2
4846,1.55,-0.466,1
4847,0.209,0.755,2
4848,-1.66,-0.56,2
4849,0.299,1.56,1
4850,-0.418,-1.26,1
4851,-0.0554,-1.28,1
4852,-1.1,0.641,2
4853,-0.016,-0.448,2
4854,0.463,0.498,1
4855,-1.56,-1.1,2
4856,0.287,-1.45,1
4857,-1.03,1.01,1
4858,0.826,0.84,1
4859,-1.31,-0.354,2
4860,-0.634,-1.15,1
4861,1.26,0.144,1
4862,-0.162,1.84,1
4863,-0.532,0.978,1
4864,0.527,-1.02,1
4865,-0.208,-0.646,2
4866,-0.58,-1.09,1
4867,-0.071,1.63,1
4868,-0.622,0.804,2
4869,-0.25,-1.23,1
4870,0.504,1.78,1
4871,2.29,1.22,2
4872,0.625,1.67,1
4873,-0.165,-0.697,1
4874,-0.317,1.77,1
4875,0.309,-0.689,2
4876,1.14,0.647,1
4877,-1.37,-0.177,2
4878,-0.988,-0.191,2
4879,-0.0273,0.739,2
4880,0.611,0.978,1
4881,-1.89,-1.7,2
4882,-0.936,1.81,1
4883,1.25,0.794,1
4884,-1.34,0.595,1
4885,0.469,1.91,1
4886,-1.57,0.629,1
4887,-1.61,-0.451,2
4888,-1.81,-0.488,2
4889,1.08,-0.996,2
4890,0.445,0.135,2
4891,0.764,0.469,1
4892,0.369,0.428,2
4893,-0.367,-1.04,1
4894,-0.139,0.132,2
4895,-0.987,-0.863,2
4896,-1.54,0.503,1
4897,0.434,-0.189,2
4898,-1.57,-1.47,2
4899,1.62,-0.0187,1
4900,0.659,-0.985,2
4901,0.196,1.27,1
4902,-1.42,-0.327,2
4903,1.82,1.43,2
4904,-0.487,-0.536,2
4905,0.235,1.48,2
4906,1.38,0.131,1
4907,-1.44,-0.0746,2
4908,-0.163,-0.398,2
4909,1.25,-0.322,1
4910,1.33,-0.0802,1
4911,-0.18,0.595,2
4912,-1.29,-0.754,2
4913,0.409,1.45,1
4914,-1.45,-1.25,2
4915,-1.32,0.995,1
4916,1.02,-0.728,2
4917,1.72,0.0291,1
4918,-1.78,-0.687,2
4919,-0.966,-0.628,2
4920,-1.57,0.378,1
4921,1.12,-0.659,2
4922,0.0235,-0.18,2
4923,-1.17,0.156,2
4924,-0.105,-0.442,2
4925,-0.256,-0.115,2
4926,0.414,1.16,1
4927,0.617,-0.0096,2
4928,-1.37,0.648,1
4929,0.774,0.617,1
4930,2.29,1.32,2
4931,0.501,0.0553,2
4932,0.981,0.532,1
4933,0.141,0.0947,2
4934,0.0436,0.0126,2
4935,-1.84,-1.64,2
4936,-1.22,-0.119,2
4937,-1.16,0.41,1
4938,1.25,-0.00263,1
4939,1.03,1.29,1
4940,0.773,-0.747,2
4941,-0.0297,-1.58,1
4942,0.217,-1.21,1
4943,-1.06,1.03,1
4944,-1.93,-0.92,2
4945,0.598,0.855,1
4946,-1.69,-1.27,2
4947,0.822,0.192,1
4948,-0.539,1.41,1
4949,0.00168,0.262,2
4950,-0.742,-1.02,1
4951,-1.31,-0.903,1
4952,0.878,-1.38,2
4953,0.465,-1.26,1
4954,-1.11,-0.821,2
4955,2.41,1.26,2
4956,-1.56,-0.172,2
4957,-0.855,-1.05,1
4958,0.000519,0.282,2
4959,-1.88,-0.979,2
4960,-0.895,-1.07,2
4961,0.235,0.772,2
4962,1.87,-1.16,1
4963,0.735,1.63,2
4964,0.0737,0.124,2
4965,-0.337,1.85,1
4966,-0.2,1.74,2
4967,1.2,-0.213,1
4968,0.382,0.175,2
4969,1.03,-0.191,1
4970,-0.739,1.32,1
4971,0.952,0.616,1
4972,-1.57,-0.205,2
4973,0.774,-1.22,2
4974,1.21,-1.24,2
4975,1.1,0.131,1
4976,0.397,0.513,2
4977,1.07,-1.38,2
4978,-1.37,-0.205,2
4979,-0.33,0.0829,2
4980,-0.718,-1.25,1
4981,-0.676,1.3,1
4982,0.434,2.19,1
4983,-0.882,-0.582,2
4984,1.16,-0.768,2
4985,0.572,-1.24,1
4986,-0.757,0.298,2
4987,0.67,1.15,1
4988,0.0301,-0.894,1
4989,1.22,1.35,1
4990,-0.685,0.989,1
4991,-0.377,-0.617,2
4992,0.13,1.41,1
4993,-1.09,1.39,1
4994,1.15,-1.14,2
4995,0.648,1.41,1
4996,0.981,0.0921,1
4997,0.318,1.4,1
4998,-0.501,0.0787,2
4999,-1.12,0.494,1
5000,-1.81,-0.994,2
5001,-0.748,-0.034,2
5002,0.544,1.41,1
5003,-0.944,1.02,1
5004,-0.533,1.22,1
5005,-0.446,-1.28,1
5006,0.498,-1.02,1
5007,-0.954,-1.19,1
5008,1.65,0.0404,1
5009,-2.03,0.359,1
5010,-0.235,-1.22,1
5011,0.627,-0.0629,2
5012,-1.93,0.525,1
