d3mIndex,V1,V2,V3,V4,V5,V6,Class
633,2,2.0,6,2.0,5,2.0,1
634,2,2.0,6,2.0,5,3.0,1
635,2,2.0,6,2.0,6,1.0,1
636,2,2.0,6,2.0,6,3.0,1
637,2,2.0,6,2.0,7,1.0,1
638,2,2.0,6,2.0,7,2.0,1
639,2,2.0,6,2.0,7,3.0,1
640,2,2.0,6,3.0,5,2.0,1
641,2,2.0,6,3.0,5,3.0,1
642,2,2.0,6,3.0,5,4.0,1
643,2,2.0,6,3.0,6,2.0,1
644,2,2.0,6,3.0,6,4.0,1
645,2,2.0,6,3.0,7,2.0,1
646,2,2.0,6,3.0,7,3.0,1
647,2,2.0,6,3.0,7,4.0,1
648,2,2.0,6,4.0,5,3.0,1
649,2,2.0,6,4.0,5,4.0,1
650,2,2.0,6,4.0,5,5.0,1
651,2,2.0,6,4.0,6,3.0,1
652,2,2.0,6,4.0,6,5.0,1
653,2,2.0,6,4.0,7,3.0,1
654,2,2.0,6,4.0,7,4.0,1
655,2,2.0,6,4.0,7,5.0,1
656,2,2.0,6,5.0,5,4.0,1
657,2,2.0,6,5.0,5,5.0,1
658,2,2.0,6,5.0,6,4.0,1
659,2,2.0,6,5.0,6,6.0,1
660,2,2.0,6,5.0,7,4.0,1
661,2,2.0,6,5.0,7,5.0,1
662,2,2.0,6,5.0,7,6.0,1
663,2,2.0,6,6.0,5,5.0,1
664,2,2.0,6,6.0,6,5.0,1
665,2,2.0,6,6.0,7,5.0,1
666,2,2.0,6,6.0,7,6.0,1
667,2,2.0,6,6.0,7,7.0,1
668,2,2.0,6,7.0,7,6.0,1
669,2,2.0,7,1.0,6,1.0,1
670,2,2.0,7,1.0,6,2.0,1
671,2,2.0,7,1.0,7,2.0,1
672,2,2.0,7,1.0,8,1.0,1
673,2,2.0,7,1.0,8,2.0,1
674,2,2.0,7,2.0,6,1.0,1
675,2,2.0,7,2.0,6,2.0,1
676,2,2.0,7,2.0,6,3.0,1
677,2,2.0,7,2.0,7,1.0,1
678,2,2.0,7,2.0,7,3.0,1
679,2,2.0,7,2.0,8,1.0,1
680,2,2.0,7,2.0,8,2.0,1
681,2,2.0,7,2.0,8,3.0,1
682,2,2.0,7,3.0,6,2.0,1
683,2,2.0,7,3.0,6,3.0,1
684,2,2.0,7,3.0,6,4.0,1
685,2,2.0,7,3.0,7,2.0,1
686,2,2.0,7,3.0,7,4.0,1
687,2,2.0,7,3.0,8,2.0,1
688,2,2.0,7,3.0,8,3.0,1
689,2,2.0,7,3.0,8,4.0,1
690,2,2.0,7,4.0,6,3.0,1
691,2,2.0,7,4.0,6,4.0,1
692,2,2.0,7,4.0,6,5.0,1
693,2,2.0,7,4.0,7,3.0,1
694,2,2.0,7,4.0,7,5.0,1
695,2,2.0,7,4.0,8,3.0,1
696,2,2.0,7,4.0,8,4.0,1
697,2,2.0,7,4.0,8,5.0,1
698,2,2.0,7,5.0,6,4.0,1
699,2,2.0,7,5.0,6,5.0,1
700,2,2.0,7,5.0,6,6.0,1
701,2,2.0,7,5.0,7,4.0,1
702,2,2.0,7,5.0,7,6.0,1
703,2,2.0,7,5.0,8,4.0,1
704,2,2.0,7,5.0,8,5.0,1
705,2,2.0,7,5.0,8,6.0,1
706,2,2.0,7,6.0,6,5.0,1
707,2,2.0,7,6.0,6,6.0,1
708,2,2.0,7,6.0,7,5.0,1
709,2,2.0,7,6.0,7,7.0,1
710,2,2.0,7,6.0,8,5.0,1
711,2,2.0,7,6.0,8,6.0,1
712,2,2.0,7,6.0,8,7.0,1
713,2,2.0,7,7.0,6,6.0,1
714,2,2.0,7,7.0,7,6.0,1
715,2,2.0,7,7.0,8,6.0,1
716,2,2.0,7,7.0,8,7.0,1
717,2,2.0,7,7.0,8,8.0,1
718,2,2.0,7,8.0,8,7.0,1
719,2,2.0,8,1.0,7,1.0,1
720,2,2.0,8,1.0,7,2.0,1
721,2,2.0,8,1.0,8,2.0,1
722,2,2.0,8,2.0,7,1.0,1
723,2,2.0,8,2.0,7,2.0,1
724,2,2.0,8,2.0,7,3.0,1
725,2,2.0,8,2.0,8,1.0,1
726,2,2.0,8,2.0,8,3.0,1
727,2,2.0,8,3.0,7,2.0,1
728,2,2.0,8,3.0,7,3.0,1
729,2,2.0,8,3.0,7,4.0,1
730,2,2.0,8,3.0,8,2.0,1
731,2,2.0,8,3.0,8,4.0,1
732,2,2.0,8,4.0,7,3.0,1
733,2,2.0,8,4.0,7,4.0,1
734,2,2.0,8,4.0,7,5.0,1
735,2,2.0,8,4.0,8,3.0,1
736,2,2.0,8,4.0,8,5.0,1
737,2,2.0,8,5.0,7,4.0,1
738,2,2.0,8,5.0,7,5.0,1
739,2,2.0,8,5.0,7,6.0,1
740,2,2.0,8,5.0,8,4.0,1
741,2,2.0,8,5.0,8,6.0,1
742,2,2.0,8,6.0,7,5.0,1
743,2,2.0,8,6.0,7,6.0,1
744,2,2.0,8,6.0,7,7.0,1
745,2,2.0,8,6.0,8,5.0,1
746,2,2.0,8,6.0,8,7.0,1
747,2,2.0,8,7.0,7,6.0,1
748,2,2.0,8,7.0,7,7.0,1
749,2,2.0,8,7.0,8,6.0,1
750,2,2.0,8,7.0,8,8.0,1
751,2,2.0,8,8.0,7,7.0,1
752,2,2.0,8,8.0,8,7.0,1
753,3,1.0,1,1.0,1,2.0,1
754,3,1.0,1,2.0,1,1.0,1
755,3,1.0,1,2.0,1,3.0,1
756,3,1.0,1,2.0,2,3.0,1
757,3,1.0,1,3.0,1,2.0,1
758,3,1.0,1,3.0,1,4.0,1
759,3,1.0,1,3.0,2,3.0,1
760,3,1.0,1,3.0,2,4.0,1
761,3,1.0,1,4.0,1,3.0,1
762,3,1.0,1,4.0,1,5.0,1
763,3,1.0,1,4.0,2,3.0,1
764,3,1.0,1,4.0,2,4.0,1
765,3,1.0,1,4.0,2,5.0,1
766,3,1.0,1,5.0,1,4.0,1
767,3,1.0,1,5.0,1,6.0,1
768,3,1.0,1,5.0,2,4.0,1
769,3,1.0,1,5.0,2,5.0,1
770,3,1.0,1,5.0,2,6.0,1
771,3,1.0,1,6.0,1,5.0,1
772,3,1.0,1,6.0,1,7.0,1
773,3,1.0,1,6.0,2,5.0,1
774,3,1.0,1,6.0,2,6.0,1
775,3,1.0,1,6.0,2,7.0,1
776,3,1.0,1,7.0,1,6.0,1
777,3,1.0,1,7.0,1,8.0,1
778,3,1.0,1,7.0,2,6.0,1
779,3,1.0,1,7.0,2,7.0,1
780,3,1.0,1,7.0,2,8.0,1
781,3,1.0,1,8.0,1,7.0,1
782,3,1.0,1,8.0,2,7.0,1
783,3,1.0,1,8.0,2,8.0,1
784,3,1.0,2,2.0,1,1.0,1
785,3,1.0,2,3.0,1,2.0,1
786,3,1.0,2,3.0,1,3.0,1
787,3,1.0,2,3.0,1,4.0,1
788,3,1.0,2,3.0,2,4.0,1
789,3,1.0,2,3.0,3,3.0,1
790,3,1.0,2,3.0,3,4.0,1
791,3,1.0,2,4.0,1,3.0,1
792,3,1.0,2,4.0,1,4.0,1
793,3,1.0,2,4.0,1,5.0,1
794,3,1.0,2,4.0,2,3.0,1
795,3,1.0,2,4.0,2,5.0,1
796,3,1.0,2,4.0,3,3.0,1
797,3,1.0,2,4.0,3,4.0,1
798,3,1.0,2,4.0,3,5.0,1
799,3,1.0,2,5.0,1,4.0,1
800,3,1.0,2,5.0,1,5.0,1
801,3,1.0,2,5.0,1,6.0,1
802,3,1.0,2,5.0,2,4.0,1
803,3,1.0,2,5.0,2,6.0,1
804,3,1.0,2,5.0,3,4.0,1
805,3,1.0,2,5.0,3,5.0,1
806,3,1.0,2,5.0,3,6.0,1
807,3,1.0,2,6.0,1,5.0,1
808,3,1.0,2,6.0,1,6.0,1
809,3,1.0,2,6.0,1,7.0,1
810,3,1.0,2,6.0,2,5.0,1
811,3,1.0,2,6.0,2,7.0,1
812,3,1.0,2,6.0,3,5.0,1
813,3,1.0,2,6.0,3,6.0,1
814,3,1.0,2,6.0,3,7.0,1
815,3,1.0,2,7.0,1,6.0,1
816,3,1.0,2,7.0,1,7.0,1
817,3,1.0,2,7.0,1,8.0,1
818,3,1.0,2,7.0,2,6.0,1
819,3,1.0,2,7.0,2,8.0,1
820,3,1.0,2,7.0,3,6.0,1
821,3,1.0,2,7.0,3,7.0,1
822,3,1.0,2,7.0,3,8.0,1
823,3,1.0,2,8.0,1,7.0,1
824,3,1.0,2,8.0,1,8.0,1
825,3,1.0,2,8.0,2,7.0,1
826,3,1.0,2,8.0,3,7.0,1
827,3,1.0,2,8.0,3,8.0,1
828,3,1.0,3,2.0,1,1.0,1
829,3,1.0,3,3.0,2,3.0,1
830,3,1.0,3,3.0,2,4.0,1
831,3,1.0,3,3.0,3,4.0,1
832,3,1.0,3,3.0,4,3.0,1
833,3,1.0,3,3.0,4,4.0,1
834,3,1.0,3,4.0,2,3.0,1
835,3,1.0,3,4.0,2,4.0,1
836,3,1.0,3,4.0,2,5.0,1
837,3,1.0,3,4.0,3,3.0,1
838,3,1.0,3,4.0,3,5.0,1
839,3,1.0,3,4.0,4,3.0,1
840,3,1.0,3,4.0,4,4.0,1
841,3,1.0,3,4.0,4,5.0,1
842,3,1.0,3,5.0,2,4.0,1
843,3,1.0,3,5.0,2,5.0,1
844,3,1.0,3,5.0,2,6.0,1
845,3,1.0,3,5.0,3,4.0,1
846,3,1.0,3,5.0,3,6.0,1
847,3,1.0,3,5.0,4,4.0,1
848,3,1.0,3,5.0,4,5.0,1
849,3,1.0,3,5.0,4,6.0,1
850,3,1.0,3,6.0,2,5.0,1
851,3,1.0,3,6.0,2,6.0,1
852,3,1.0,3,6.0,2,7.0,1
853,3,1.0,3,6.0,3,5.0,1
854,3,1.0,3,6.0,3,7.0,1
855,3,1.0,3,6.0,4,5.0,1
856,3,1.0,3,6.0,4,6.0,1
857,3,1.0,3,6.0,4,7.0,1
858,3,1.0,3,7.0,2,6.0,1
859,3,1.0,3,7.0,2,7.0,1
860,3,1.0,3,7.0,2,8.0,1
861,3,1.0,3,7.0,3,6.0,1
862,3,1.0,3,7.0,3,8.0,1
863,3,1.0,3,7.0,4,6.0,1
864,3,1.0,3,7.0,4,7.0,1
865,3,1.0,3,7.0,4,8.0,1
866,3,1.0,3,8.0,2,7.0,1
867,3,1.0,3,8.0,2,8.0,1
868,3,1.0,3,8.0,3,7.0,1
869,3,1.0,3,8.0,4,7.0,1
870,3,1.0,3,8.0,4,8.0,1
871,3,1.0,4,2.0,1,1.0,1
872,3,1.0,4,3.0,3,3.0,1
873,3,1.0,4,3.0,3,4.0,1
874,3,1.0,4,3.0,4,4.0,1
875,3,1.0,4,3.0,5,2.0,1
876,3,1.0,4,3.0,5,3.0,1
877,3,1.0,4,3.0,5,4.0,1
878,3,1.0,4,4.0,3,3.0,1
879,3,1.0,4,4.0,3,4.0,1
880,3,1.0,4,4.0,3,5.0,1
881,3,1.0,4,4.0,4,3.0,1
882,3,1.0,4,4.0,4,5.0,1
883,3,1.0,4,4.0,5,3.0,1
884,3,1.0,4,4.0,5,4.0,1
885,3,1.0,4,4.0,5,5.0,1
886,3,1.0,4,5.0,3,4.0,1
887,3,1.0,4,5.0,3,5.0,1
888,3,1.0,4,5.0,3,6.0,1
889,3,1.0,4,5.0,4,4.0,1
890,3,1.0,4,5.0,4,6.0,1
891,3,1.0,4,5.0,5,4.0,1
892,3,1.0,4,5.0,5,5.0,1
893,3,1.0,4,5.0,5,6.0,1
894,3,1.0,4,6.0,3,5.0,1
895,3,1.0,4,6.0,3,6.0,1
896,3,1.0,4,6.0,3,7.0,1
897,3,1.0,4,6.0,4,5.0,1
898,3,1.0,4,6.0,4,7.0,1
899,3,1.0,4,6.0,5,5.0,1
900,3,1.0,4,6.0,5,6.0,1
901,3,1.0,4,6.0,5,7.0,1
902,3,1.0,4,7.0,3,6.0,1
903,3,1.0,4,7.0,3,7.0,1
904,3,1.0,4,7.0,3,8.0,1
905,3,1.0,4,7.0,4,6.0,1
906,3,1.0,4,7.0,4,8.0,1
907,3,1.0,4,7.0,5,6.0,1
908,3,1.0,4,7.0,5,7.0,1
909,3,1.0,4,7.0,5,8.0,1
910,3,1.0,4,8.0,3,7.0,1
911,3,1.0,4,8.0,3,8.0,1
912,3,1.0,4,8.0,4,7.0,1
913,3,1.0,4,8.0,5,7.0,1
914,3,1.0,4,8.0,5,8.0,1
915,3,1.0,5,1.0,5,2.0,1
916,3,1.0,5,1.0,6,1.0,1
917,3,1.0,5,1.0,6,2.0,1
918,3,1.0,5,2.0,1,1.0,1
919,3,1.0,5,2.0,4,3.0,1
920,3,1.0,5,2.0,5,1.0,1
921,3,1.0,5,2.0,5,3.0,1
922,3,1.0,5,2.0,6,1.0,1
923,3,1.0,5,2.0,6,2.0,1
924,3,1.0,5,2.0,6,3.0,1
925,3,1.0,5,3.0,4,3.0,1
926,3,1.0,5,3.0,4,4.0,1
927,3,1.0,5,3.0,5,2.0,1
928,3,1.0,5,3.0,5,4.0,1
929,3,1.0,5,3.0,6,2.0,1
930,3,1.0,5,3.0,6,3.0,1
931,3,1.0,5,3.0,6,4.0,1
932,3,1.0,5,4.0,4,3.0,1
933,3,1.0,5,4.0,4,4.0,1
934,3,1.0,5,4.0,4,5.0,1
935,3,1.0,5,4.0,5,3.0,1
936,3,1.0,5,4.0,5,5.0,1
937,3,1.0,5,4.0,6,3.0,1
938,3,1.0,5,4.0,6,4.0,1
939,3,1.0,5,4.0,6,5.0,1
940,3,1.0,5,5.0,4,4.0,1
941,3,1.0,5,5.0,4,5.0,1
942,3,1.0,5,5.0,4,6.0,1
943,3,1.0,5,5.0,5,4.0,1
944,3,1.0,5,5.0,5,6.0,1
945,3,1.0,5,5.0,6,4.0,1
946,3,1.0,5,5.0,6,5.0,1
947,3,1.0,5,5.0,6,6.0,1
948,3,1.0,5,6.0,4,5.0,1
949,3,1.0,5,6.0,4,6.0,1
950,3,1.0,5,6.0,4,7.0,1
951,3,1.0,5,6.0,5,5.0,1
952,3,1.0,5,6.0,5,7.0,1
953,3,1.0,5,6.0,6,5.0,1
954,3,1.0,5,6.0,6,6.0,1
955,3,1.0,5,6.0,6,7.0,1
956,3,1.0,5,7.0,4,6.0,1
957,3,1.0,5,7.0,4,7.0,1
958,3,1.0,5,7.0,4,8.0,1
959,3,1.0,5,7.0,5,6.0,1
960,3,1.0,5,7.0,5,8.0,1
961,3,1.0,5,7.0,6,6.0,1
962,3,1.0,5,7.0,6,7.0,1
963,3,1.0,5,7.0,6,8.0,1
964,3,1.0,5,8.0,4,7.0,1
965,3,1.0,5,8.0,4,8.0,1
966,3,1.0,5,8.0,5,7.0,1
967,3,1.0,5,8.0,6,7.0,1
968,3,1.0,5,8.0,6,8.0,1
969,3,1.0,6,1.0,5,1.0,1
970,3,1.0,6,1.0,5,2.0,1
971,3,1.0,6,1.0,6,2.0,1
972,3,1.0,6,1.0,7,1.0,1
973,3,1.0,6,1.0,7,2.0,1
974,3,1.0,6,2.0,1,1.0,1
975,3,1.0,6,2.0,5,1.0,1
976,3,1.0,6,2.0,5,2.0,1
977,3,1.0,6,2.0,5,3.0,1
978,3,1.0,6,2.0,6,1.0,1
979,3,1.0,6,2.0,6,3.0,1
980,3,1.0,6,2.0,7,1.0,1
981,3,1.0,6,2.0,7,2.0,1
982,3,1.0,6,2.0,7,3.0,1
983,3,1.0,6,3.0,5,2.0,1
984,3,1.0,6,3.0,5,3.0,1
985,3,1.0,6,3.0,5,4.0,1
986,3,1.0,6,3.0,6,2.0,1
987,3,1.0,6,3.0,6,4.0,1
988,3,1.0,6,3.0,7,2.0,1
989,3,1.0,6,3.0,7,3.0,1
990,3,1.0,6,3.0,7,4.0,1
991,3,1.0,6,4.0,5,3.0,1
992,3,1.0,6,4.0,5,4.0,1
993,3,1.0,6,4.0,5,5.0,1
994,3,1.0,6,4.0,6,3.0,1
995,3,1.0,6,4.0,6,5.0,1
996,3,1.0,6,4.0,7,3.0,1
997,3,1.0,6,4.0,7,4.0,1
998,3,1.0,6,4.0,7,5.0,1
999,3,1.0,6,5.0,5,4.0,1
1000,3,1.0,6,5.0,5,5.0,1
1001,3,1.0,6,5.0,5,6.0,1
1002,3,1.0,6,5.0,6,4.0,1
1003,3,1.0,6,5.0,6,6.0,1
1004,3,1.0,6,5.0,7,4.0,1
1005,3,1.0,6,5.0,7,5.0,1
1006,3,1.0,6,5.0,7,6.0,1
1007,3,1.0,6,6.0,5,5.0,1
1008,3,1.0,6,6.0,5,6.0,1
1009,3,1.0,6,6.0,5,7.0,1
1010,3,1.0,6,6.0,6,5.0,1
1011,3,1.0,6,6.0,6,7.0,1
1012,3,1.0,6,6.0,7,5.0,1
1013,3,1.0,6,6.0,7,6.0,1
1014,3,1.0,6,6.0,7,7.0,1
1015,3,1.0,6,7.0,5,6.0,1
1016,3,1.0,6,7.0,5,7.0,1
1017,3,1.0,6,7.0,5,8.0,1
1018,3,1.0,6,7.0,6,6.0,1
1019,3,1.0,6,7.0,6,8.0,1
1020,3,1.0,6,7.0,7,6.0,1
1021,3,1.0,6,7.0,7,7.0,1
1022,3,1.0,6,7.0,7,8.0,1
1023,3,1.0,6,8.0,5,7.0,1
1024,3,1.0,6,8.0,5,8.0,1
1025,3,1.0,6,8.0,6,7.0,1
1026,3,1.0,6,8.0,7,7.0,1
1027,3,1.0,6,8.0,7,8.0,1
1028,3,1.0,7,1.0,6,1.0,1
1029,3,1.0,7,1.0,6,2.0,1
1030,3,1.0,7,1.0,7,2.0,1
1031,3,1.0,7,1.0,8,1.0,1
1032,3,1.0,7,1.0,8,2.0,1
1033,3,1.0,7,2.0,1,1.0,1
1034,3,1.0,7,2.0,6,1.0,1
1035,3,1.0,7,2.0,6,2.0,1
1036,3,1.0,7,2.0,6,3.0,1
1037,3,1.0,7,2.0,7,1.0,1
1038,3,1.0,7,2.0,7,3.0,1
1039,3,1.0,7,2.0,8,1.0,1
1040,3,1.0,7,2.0,8,2.0,1
1041,3,1.0,7,2.0,8,3.0,1
1042,3,1.0,7,3.0,6,2.0,1
1043,3,1.0,7,3.0,6,3.0,1
1044,3,1.0,7,3.0,6,4.0,1
1045,3,1.0,7,3.0,7,2.0,1
1046,3,1.0,7,3.0,7,4.0,1
1047,3,1.0,7,3.0,8,2.0,1
1048,3,1.0,7,3.0,8,3.0,1
1049,3,1.0,7,3.0,8,4.0,1
1050,3,1.0,7,4.0,6,3.0,1
1051,3,1.0,7,4.0,6,4.0,1
1052,3,1.0,7,4.0,6,5.0,1
1053,3,1.0,7,4.0,7,3.0,1
1054,3,1.0,7,4.0,7,5.0,1
1055,3,1.0,7,4.0,8,3.0,1
1056,3,1.0,7,4.0,8,4.0,1
1057,3,1.0,7,4.0,8,5.0,1
1058,3,1.0,7,5.0,6,4.0,1
1059,3,1.0,7,5.0,6,5.0,1
1060,3,1.0,7,5.0,6,6.0,1
1061,3,1.0,7,5.0,7,4.0,1
1062,3,1.0,7,5.0,7,6.0,1
1063,3,1.0,7,5.0,8,4.0,1
1064,3,1.0,7,5.0,8,5.0,1
1065,3,1.0,7,5.0,8,6.0,1
1066,3,1.0,7,6.0,6,5.0,1
1067,3,1.0,7,6.0,6,6.0,1
1068,3,1.0,7,6.0,6,7.0,1
1069,3,1.0,7,6.0,7,5.0,1
1070,3,1.0,7,6.0,7,7.0,1
1071,3,1.0,7,6.0,8,5.0,1
1072,3,1.0,7,6.0,8,6.0,1
1073,3,1.0,7,6.0,8,7.0,1
1074,3,1.0,7,7.0,6,6.0,1
1075,3,1.0,7,7.0,6,7.0,1
1076,3,1.0,7,7.0,6,8.0,1
1077,3,1.0,7,7.0,7,6.0,1
1078,3,1.0,7,7.0,7,8.0,1
1079,3,1.0,7,7.0,8,6.0,1
1080,3,1.0,7,7.0,8,7.0,1
1081,3,1.0,7,7.0,8,8.0,1
1082,3,1.0,7,8.0,6,7.0,1
1083,3,1.0,7,8.0,6,8.0,1
1084,3,1.0,7,8.0,7,7.0,1
1085,3,1.0,7,8.0,8,7.0,1
1086,3,1.0,7,8.0,8,8.0,1
1087,3,1.0,8,1.0,7,1.0,1
1088,3,1.0,8,1.0,7,2.0,1
1089,3,1.0,8,1.0,8,2.0,1
1090,3,1.0,8,2.0,1,1.0,1
1091,3,1.0,8,2.0,7,1.0,1
1092,3,1.0,8,2.0,7,2.0,1
1093,3,1.0,8,2.0,7,3.0,1
1094,3,1.0,8,2.0,8,1.0,1
1095,3,1.0,8,2.0,8,3.0,1
1096,3,1.0,8,3.0,7,2.0,1
1097,3,1.0,8,3.0,7,3.0,1
1098,3,1.0,8,3.0,7,4.0,1
1099,3,1.0,8,3.0,8,2.0,1
1100,3,1.0,8,3.0,8,4.0,1
1101,3,1.0,8,4.0,7,3.0,1
1102,3,1.0,8,4.0,7,4.0,1
1103,3,1.0,8,4.0,7,5.0,1
1104,3,1.0,8,4.0,8,3.0,1
1105,3,1.0,8,4.0,8,5.0,1
1106,3,1.0,8,5.0,7,4.0,1
1107,3,1.0,8,5.0,7,5.0,1
1108,3,1.0,8,5.0,7,6.0,1
1109,3,1.0,8,5.0,8,4.0,1
1110,3,1.0,8,5.0,8,6.0,1
1111,3,1.0,8,6.0,7,5.0,1
1112,3,1.0,8,6.0,7,6.0,1
1113,3,1.0,8,6.0,7,7.0,1
1114,3,1.0,8,6.0,8,5.0,1
1115,3,1.0,8,6.0,8,7.0,1
1116,3,1.0,8,7.0,7,6.0,1
1117,3,1.0,8,7.0,7,7.0,1
1118,3,1.0,8,7.0,7,8.0,1
1119,3,1.0,8,7.0,8,6.0,1
1120,3,1.0,8,7.0,8,8.0,1
1121,3,1.0,8,8.0,7,7.0,1
1122,3,1.0,8,8.0,7,8.0,1
1123,3,1.0,8,8.0,8,7.0,1
1124,3,2.0,1,1.0,1,2.0,1
1125,3,2.0,1,2.0,1,1.0,1
1126,3,2.0,1,2.0,1,3.0,1
1127,3,2.0,1,3.0,1,2.0,1
1128,3,2.0,1,3.0,1,4.0,1
1129,3,2.0,1,3.0,2,4.0,1
1130,3,2.0,1,4.0,1,3.0,1
1131,3,2.0,1,4.0,1,5.0,1
1132,3,2.0,1,4.0,2,4.0,1
1133,3,2.0,1,4.0,2,5.0,1
1134,3,2.0,1,5.0,1,4.0,1
1135,3,2.0,1,5.0,1,6.0,1
1136,3,2.0,1,5.0,2,4.0,1
1137,3,2.0,1,5.0,2,5.0,1
1138,3,2.0,1,5.0,2,6.0,1
1139,3,2.0,1,6.0,1,5.0,1
1140,3,2.0,1,6.0,1,7.0,1
1141,3,2.0,1,6.0,2,5.0,1
1142,3,2.0,1,6.0,2,6.0,1
1143,3,2.0,1,6.0,2,7.0,1
1144,3,2.0,1,7.0,1,6.0,1
1145,3,2.0,1,7.0,1,8.0,1
1146,3,2.0,1,7.0,2,6.0,1
1147,3,2.0,1,7.0,2,7.0,1
1148,3,2.0,1,7.0,2,8.0,1
1149,3,2.0,1,8.0,1,7.0,1
1150,3,2.0,1,8.0,2,7.0,1
1151,3,2.0,1,8.0,2,8.0,1
1152,3,2.0,2,2.0,1,1.0,1
1153,3,2.0,2,4.0,1,3.0,1
1154,3,2.0,2,4.0,1,4.0,1
1155,3,2.0,2,4.0,1,5.0,1
1156,3,2.0,2,4.0,2,5.0,1
1157,3,2.0,2,4.0,3,4.0,1
1158,3,2.0,2,4.0,3,5.0,1
1159,3,2.0,2,5.0,1,4.0,1
1160,3,2.0,2,5.0,1,5.0,1
1161,3,2.0,2,5.0,1,6.0,1
1162,3,2.0,2,5.0,2,4.0,1
1163,3,2.0,2,5.0,2,6.0,1
1164,3,2.0,2,5.0,3,4.0,1
1165,3,2.0,2,5.0,3,5.0,1
1166,3,2.0,2,5.0,3,6.0,1
1167,3,2.0,2,6.0,1,5.0,1
1168,3,2.0,2,6.0,1,6.0,1
1169,3,2.0,2,6.0,1,7.0,1
1170,3,2.0,2,6.0,2,5.0,1
1171,3,2.0,2,6.0,2,7.0,1
1172,3,2.0,2,6.0,3,5.0,1
1173,3,2.0,2,6.0,3,6.0,1
1174,3,2.0,2,6.0,3,7.0,1
1175,3,2.0,2,7.0,1,6.0,1
1176,3,2.0,2,7.0,1,7.0,1
1177,3,2.0,2,7.0,1,8.0,1
1178,3,2.0,2,7.0,2,6.0,1
1179,3,2.0,2,7.0,2,8.0,1
1180,3,2.0,2,7.0,3,6.0,1
1181,3,2.0,2,7.0,3,7.0,1
1182,3,2.0,2,7.0,3,8.0,1
1183,3,2.0,2,8.0,1,7.0,1
1184,3,2.0,2,8.0,1,8.0,1
1185,3,2.0,2,8.0,2,7.0,1
1186,3,2.0,2,8.0,3,7.0,1
1187,3,2.0,2,8.0,3,8.0,1
1188,3,2.0,3,4.0,2,4.0,1
1189,3,2.0,3,4.0,2,5.0,1
1190,3,2.0,3,4.0,3,5.0,1
1191,3,2.0,3,4.0,4,4.0,1
1192,3,2.0,3,4.0,4,5.0,1
1193,3,2.0,3,5.0,2,4.0,1
1194,3,2.0,3,5.0,2,5.0,1
1195,3,2.0,3,5.0,2,6.0,1
1196,3,2.0,3,5.0,3,4.0,1
1197,3,2.0,3,5.0,3,6.0,1
1198,3,2.0,3,5.0,4,4.0,1
1199,3,2.0,3,5.0,4,5.0,1
1200,3,2.0,3,5.0,4,6.0,1
1201,3,2.0,3,6.0,2,5.0,1
1202,3,2.0,3,6.0,2,6.0,1
1203,3,2.0,3,6.0,2,7.0,1
1204,3,2.0,3,6.0,3,5.0,1
1205,3,2.0,3,6.0,3,7.0,1
1206,3,2.0,3,6.0,4,5.0,1
1207,3,2.0,3,6.0,4,6.0,1
1208,3,2.0,3,6.0,4,7.0,1
1209,3,2.0,3,7.0,2,6.0,1
1210,3,2.0,3,7.0,2,7.0,1
1211,3,2.0,3,7.0,2,8.0,1
1212,3,2.0,3,7.0,3,6.0,1
1213,3,2.0,3,7.0,3,8.0,1
1214,3,2.0,3,7.0,4,6.0,1
1215,3,2.0,3,7.0,4,7.0,1
1216,3,2.0,3,7.0,4,8.0,1
1217,3,2.0,3,8.0,2,7.0,1
1218,3,2.0,3,8.0,2,8.0,1
1219,3,2.0,3,8.0,3,7.0,1
1220,3,2.0,3,8.0,4,7.0,1
1221,3,2.0,3,8.0,4,8.0,1
1222,3,2.0,4,4.0,3,4.0,1
1223,3,2.0,4,4.0,3,5.0,1
1224,3,2.0,4,4.0,4,5.0,1
1225,3,2.0,4,4.0,5,3.0,1
1226,3,2.0,4,4.0,5,4.0,1
1227,3,2.0,4,4.0,5,5.0,1
1228,3,2.0,4,5.0,3,4.0,1
1229,3,2.0,4,5.0,3,5.0,1
1230,3,2.0,4,5.0,3,6.0,1
1231,3,2.0,4,5.0,4,4.0,1
1232,3,2.0,4,5.0,4,6.0,1
1233,3,2.0,4,5.0,5,4.0,1
1234,3,2.0,4,5.0,5,5.0,1
1235,3,2.0,4,5.0,5,6.0,1
1236,3,2.0,4,6.0,3,5.0,1
1237,3,2.0,4,6.0,3,6.0,1
1238,3,2.0,4,6.0,3,7.0,1
1239,3,2.0,4,6.0,4,5.0,1
1240,3,2.0,4,6.0,4,7.0,1
1241,3,2.0,4,6.0,5,5.0,1
1242,3,2.0,4,6.0,5,6.0,1
1243,3,2.0,4,6.0,5,7.0,1
1244,3,2.0,4,7.0,3,6.0,1
1245,3,2.0,4,7.0,3,7.0,1
1246,3,2.0,4,7.0,3,8.0,1
1247,3,2.0,4,7.0,4,6.0,1
1248,3,2.0,4,7.0,4,8.0,1
1249,3,2.0,4,7.0,5,6.0,1
1250,3,2.0,4,7.0,5,7.0,1
1251,3,2.0,4,7.0,5,8.0,1
1252,3,2.0,4,8.0,3,7.0,1
1253,3,2.0,4,8.0,3,8.0,1
1254,3,2.0,4,8.0,4,7.0,1
1255,3,2.0,4,8.0,5,7.0,1
