d3mIndex,att1,att2,att3,att4,att5,att6,binaryClass
1721,2.0,0.0,2.0,137.243861,1.352839,2252.597869,N
1722,2.0,0.0,2.0,132.034861,1.299906,1753.743028,N
1723,2.0,0.0,2.0,134.068861,1.248931,1891.984879,N
1724,2.0,0.0,2.0,135.300861,1.256985,1848.147037,N
1725,2.0,0.0,2.0,126.038861,1.266591,1692.114899,N
1726,2.0,0.0,2.0,132.150861,1.284722,2083.884381,N
1727,2.0,0.0,2.0,127.634861,1.256588,2098.88005,N
1728,2.0,0.0,2.0,132.902861,1.341541,1871.073825,N
1729,1.0,1.0,1.0,131.795861,1.305529,2636.675607,N
1730,2.0,0.0,2.0,132.438861,1.35431,1942.15511,N
1731,2.0,0.0,2.0,130.082861,1.231427,1876.733282,N
1732,2.0,0.0,2.0,133.316861,1.380633,2400.049867,N
1733,2.0,0.0,2.0,131.934861,1.295769,2035.777483,N
1734,2.0,0.0,2.0,136.276861,1.398158,2337.219067,N
1735,2.0,0.0,2.0,128.958861,1.219414,1778.346774,N
1736,2.0,0.0,2.0,138.278861,1.363874,2915.485172,N
1737,2.0,0.0,2.0,136.954861,1.287808,2010.754617,N
1738,2.0,0.0,2.0,138.634861,1.363225,2542.039593,N
1739,2.0,1.0,3.0,128.668861,1.269088,1728.209448,N
1740,2.0,0.0,2.0,132.994861,1.308561,2065.998751,N
1741,2.0,0.0,2.0,131.952861,1.259094,2395.103975,N
1742,2.0,0.0,2.0,133.060861,1.342277,2114.702755,N
1743,2.0,0.0,2.0,140.419861,1.347618,2450.191202,N
1744,2.0,0.0,2.0,126.493861,1.276847,1847.042501,N
1745,2.0,0.0,2.0,130.512861,1.235498,1776.552172,N
1746,2.0,0.0,2.0,132.273861,1.291296,2050.732829,N
1747,2.0,0.0,2.0,133.474861,1.241368,2036.58768,N
1748,2.0,0.0,2.0,132.026861,1.257644,2090.139034,N
1749,2.0,0.0,2.0,139.816861,1.462808,2377.896613,N
1750,2.0,0.0,2.0,127.808861,1.334426,1988.104822,N
1751,2.0,0.0,2.0,134.307861,1.358334,2068.635969,N
1752,2.0,0.0,2.0,138.443861,1.417581,2797.936673,N
1753,2.0,0.0,2.0,131.918861,1.365235,1860.011587,N
1754,2.0,0.0,2.0,125.831861,1.254208,1852.241551,N
1755,2.0,0.0,2.0,122.450861,1.38839,2048.900414,N
1756,2.0,0.0,2.0,128.668861,1.192144,1902.619483,N
1757,2.0,0.0,2.0,131.554861,1.327085,2967.872238,N
1758,2.0,0.0,2.0,125.046861,1.353733,2248.211841,N
1759,2.0,0.0,2.0,134.746861,1.295425,1750.978168,N
1760,2.0,0.0,2.0,131.256861,1.256051,1709.866945,N
1761,2.0,0.0,2.0,126.527861,1.30506,2250.359111,N
1762,2.0,0.0,2.0,129.296861,1.329185,1907.43411,N
1763,2.0,0.0,2.0,133.398861,1.29455,2121.614274,N
1764,2.0,0.0,2.0,135.408861,1.392017,2407.18951,N
1765,2.0,0.0,2.0,131.232861,1.274285,1785.374617,N
1766,2.0,0.0,2.0,129.528861,1.279135,1872.963289,N
1767,2.0,0.0,2.0,128.676861,1.286587,1777.753184,N
1768,2.0,0.0,2.0,136.128861,1.324969,2154.672999,N
1769,2.0,0.0,2.0,140.304861,1.441392,2519.99986,N
1770,2.0,0.0,2.0,136.020861,1.309194,1782.998221,N
1771,2.0,0.0,2.0,138.972861,1.308967,2188.831933,N
1772,2.0,0.0,2.0,132.390861,1.28782,1863.827867,N
1773,2.0,0.0,2.0,129.562861,1.252884,2117.851821,N
1774,2.0,0.0,2.0,128.254861,1.328211,1889.027063,N
1775,2.0,0.0,2.0,125.956861,1.286337,1810.839013,N
1776,2.0,0.0,2.0,131.198861,1.339871,2094.817373,N
1777,2.0,0.0,2.0,132.736861,1.385879,1963.767182,N
1778,2.0,0.0,2.0,133.911861,1.37846,1917.921424,N
1779,1.0,1.0,1.0,133.447861,1.221363,2124.816323,N
1780,2.0,0.0,2.0,129.404861,1.330296,2059.806534,N
1781,2.0,0.0,2.0,132.836861,1.277805,1836.407664,N
1782,2.0,0.0,2.0,133.134861,1.313941,1880.996046,N
1783,2.0,1.0,3.0,141.726861,1.376182,2574.034752,N
1784,2.0,0.0,2.0,125.856861,1.232347,1721.659503,N
1785,2.0,0.0,2.0,136.747861,1.363863,2222.478423,N
1786,2.0,0.0,2.0,128.528861,1.260791,2036.148964,N
1787,2.0,0.0,2.0,133.068861,1.352777,1753.588754,N
1788,2.0,0.0,2.0,136.019861,1.340774,2164.1778,N
1789,2.0,0.0,2.0,134.018861,1.265839,1898.301427,N
1790,2.0,0.0,2.0,133.266861,1.293269,1878.885378,N
1791,2.0,0.0,2.0,131.364861,1.285505,1949.705089,N
1792,2.0,0.0,2.0,133.258861,1.252359,1958.511863,N
1793,2.0,0.0,2.0,125.368861,1.263068,2031.281448,N
1794,2.0,0.0,2.0,138.095861,1.456876,2212.692582,N
1795,2.0,0.0,2.0,127.990861,1.193613,1837.066641,N
1796,2.0,0.0,2.0,139.352861,1.329705,2039.979949,N
1797,2.0,0.0,2.0,134.431861,1.296923,2001.014145,N
1798,2.0,0.0,2.0,131.752861,1.285441,1788.366626,N
1799,2.0,0.0,2.0,122.523861,1.209959,1654.651707,N
1800,1.0,1.0,1.0,134.632861,1.509539,3598.942779,N
1801,1.0,1.0,1.0,136.938861,1.45077,3536.37416,N
1802,1.0,1.0,1.0,161.782861,1.629932,5845.270941,N
1803,1.0,1.0,1.0,133.490861,1.473635,3724.809452,N
1804,1.0,1.0,1.0,166.546861,1.848482,6782.349521,N
1805,1.0,1.0,1.0,127.230861,1.417616,2834.117472,N
1806,1.0,1.0,1.0,135.260861,1.495467,3592.353529,N
1807,1.0,1.0,1.0,134.374861,1.414656,3335.647878,N
1808,1.0,1.0,1.0,133.862861,1.420187,3675.347469,N
1809,1.0,1.0,1.0,137.616861,1.411906,3772.102425,N
1810,1.0,1.0,1.0,138.816861,1.510611,3958.131954,N
1811,1.0,1.0,1.0,138.650861,1.451608,3776.501007,N
1812,1.0,1.0,1.0,145.482861,1.596269,4437.112998,N
1813,1.0,1.0,1.0,134.110861,1.387921,3158.131629,N
1814,1.0,1.0,1.0,143.332861,1.556284,4119.686803,N
1815,1.0,1.0,1.0,137.376861,1.478531,3882.010465,N
1816,1.0,1.0,1.0,149.534861,1.514282,4363.931375,N
1817,1.0,1.0,1.0,139.188861,1.36125,3415.757077,N
1818,1.0,1.0,1.0,143.298861,1.432786,4600.991649,N
1819,1.0,1.0,1.0,128.469861,1.404298,3095.057527,N
1820,1.0,1.0,1.0,134.920861,1.559018,3429.917439,N
1821,1.0,1.0,1.0,150.874861,1.702441,4716.158306,N
1822,1.0,1.0,1.0,131.778861,1.421388,3017.269037,N
1823,1.0,1.0,1.0,133.820861,1.400076,3309.147418,N
1824,1.0,1.0,1.0,133.688861,1.416339,3347.27832,N
1825,1.0,1.0,1.0,157.680861,1.589619,5287.677612,N
1826,1.0,1.0,1.0,147.854861,1.423925,3669.320722,N
1827,1.0,1.0,1.0,128.775861,1.367185,2948.401601,N
1828,1.0,1.0,1.0,142.588861,1.61934,4173.608132,N
1829,1.0,1.0,1.0,133.812861,1.435998,3300.499158,N
1830,1.0,1.0,1.0,151.742861,1.603092,5137.84819,N
1831,1.0,1.0,1.0,133.622861,1.33688,3103.297143,N
1832,1.0,1.0,1.0,171.516861,1.624576,6554.344946,N
1833,1.0,1.0,1.0,139.096861,1.450297,3412.500862,N
1834,1.0,1.0,1.0,134.432861,1.362228,3336.496211,N
1835,1.0,1.0,1.0,137.988861,1.413854,3551.972457,N
1836,1.0,1.0,1.0,153.562861,1.645564,4823.132617,N
1837,1.0,1.0,1.0,138.088861,1.465022,3653.943895,N
1838,1.0,1.0,1.0,162.286861,1.573958,5573.324353,N
1839,1.0,1.0,1.0,148.698861,1.583194,4722.321164,N
1840,1.0,1.0,1.0,145.880861,1.631792,4727.127674,N
1841,1.0,1.0,1.0,137.758861,1.432438,3896.595359,N
1842,1.0,1.0,1.0,129.536861,1.281572,3024.629928,N
1843,1.0,1.0,1.0,141.810861,1.490865,3927.745016,N
1844,1.0,1.0,1.0,141.486861,1.405865,3506.943928,N
1845,1.0,1.0,1.0,135.028861,1.414662,3033.30714,N
1846,1.0,2.0,2.0,159.598861,1.608955,5502.827209,N
1847,1.0,1.0,1.0,136.252861,1.459019,3523.050061,N
1848,1.0,1.0,1.0,144.804861,1.536273,4127.367857,N
1849,1.0,1.0,1.0,162.790861,1.705517,5963.337205,N
1850,1.0,1.0,1.0,133.126861,1.336972,2968.131873,N
1851,1.0,1.0,1.0,142.992861,1.440626,4567.220105,N
1852,1.0,1.0,1.0,161.202861,1.669421,5656.882778,N
1853,1.0,2.0,1.0,139.850861,1.458158,3524.816504,N
1854,1.0,1.0,1.0,140.214861,1.389782,3632.041577,N
1855,1.0,1.0,1.0,137.038861,1.378883,3360.468494,N
1856,0.0,3.0,1.0,180.340861,1.974264,10788.408397,N
1857,1.0,1.0,1.0,129.330861,1.291504,2478.487674,N
1858,1.0,1.0,1.0,138.840861,1.476135,3995.812068,N
1859,1.0,1.0,1.0,134.970861,1.428913,3370.497447,N
1860,1.0,1.0,1.0,134.796861,1.340223,3433.305405,N
1861,1.0,1.0,1.0,129.826861,1.352719,2943.229821,N
1862,1.0,1.0,1.0,144.994861,1.582557,4458.557371,N
1863,1.0,1.0,1.0,130.894861,1.485332,3634.474219,N
1864,1.0,1.0,1.0,153.082861,1.549213,5036.120711,N
1865,1.0,1.0,1.0,135.772861,1.437404,3501.144668,N
1866,1.0,1.0,1.0,128.180861,1.303085,2349.582604,N
1867,1.0,1.0,1.0,138.270861,1.497997,4050.590448,N
1868,1.0,1.0,1.0,137.608861,1.432826,3886.525414,N
1869,1.0,1.0,1.0,141.528861,1.53556,3979.06929,N
1870,1.0,1.0,1.0,177.470861,1.762322,6732.361475,N
1871,1.0,1.0,1.0,140.494861,1.446224,3752.246386,N
1872,1.0,1.0,1.0,157.770861,1.501162,5613.315099,N
1873,1.0,1.0,1.0,133.358861,1.370034,3378.034885,N
1874,1.0,1.0,1.0,145.662861,1.514625,3993.685699,N
1875,1.0,1.0,1.0,130.380861,1.486734,3279.727211,N
1876,1.0,1.0,1.0,156.952861,1.685543,5663.024169,N
1877,1.0,1.0,1.0,136.888861,1.410044,3564.512916,N
1878,1.0,1.0,1.0,136.790861,1.384336,3384.28946,N
1879,1.0,1.0,1.0,141.982861,1.501036,3979.9499,N
1880,1.0,1.0,1.0,150.428861,1.510733,4752.267346,N
1881,1.0,1.0,1.0,138.261861,1.469979,3464.45338,N
1882,1.0,1.0,1.0,130.214861,1.317787,2707.995327,N
1883,1.0,1.0,1.0,134.672861,1.340656,2783.463557,N
1884,1.0,1.0,1.0,123.236861,1.400701,2867.356515,N
1885,1.0,1.0,1.0,164.800861,1.583437,5914.604864,N
1886,1.0,1.0,1.0,154.884861,1.451577,4985.377018,N
1887,1.0,1.0,1.0,141.462861,1.427947,3822.61863,N
1888,1.0,1.0,1.0,131.596861,1.338682,3078.477817,N
1889,1.0,1.0,1.0,134.144861,1.464134,3608.452753,N
1890,1.0,1.0,1.0,141.346861,1.401002,3372.372194,N
1891,1.0,1.0,1.0,138.460861,1.411262,3502.29951,N
1892,1.0,1.0,1.0,133.920861,1.564621,3808.021317,N
1893,1.0,1.0,1.0,146.350861,1.563774,4257.202425,N
1894,1.0,1.0,1.0,136.988861,1.412959,3650.416823,N
1895,1.0,1.0,1.0,142.016861,1.478723,4026.338356,N
1896,1.0,1.0,1.0,155.008861,1.653914,5159.228493,N
1897,1.0,1.0,1.0,140.264861,1.510713,4096.720409,N
1898,1.0,1.0,1.0,132.522861,1.489415,3423.617981,N
1899,1.0,1.0,1.0,139.850861,1.535636,4077.83686,N
1900,1.0,1.0,1.0,148.128861,1.684989,4755.585078,N
1901,1.0,1.0,1.0,133.564861,1.429206,3456.270609,N
1902,1.0,1.0,1.0,130.578861,1.441489,3346.083932,N
1903,1.0,1.0,1.0,135.070861,1.437074,3605.527977,N
1904,1.0,1.0,1.0,138.576861,1.442905,3575.016364,N
1905,1.0,1.0,1.0,143.736861,1.373109,3940.943157,N
1906,1.0,1.0,1.0,137.930861,1.353019,3194.798349,N
1907,0.0,3.0,1.0,186.312861,1.950606,11687.239766,N
1908,1.0,1.0,1.0,135.326861,1.375732,2986.026595,N
1909,1.0,1.0,1.0,133.812861,1.555376,3787.03556,N
1910,1.0,1.0,1.0,131.910861,1.340135,2746.513927,N
1911,1.0,1.0,1.0,135.102861,1.464756,3662.653051,N
1912,1.0,1.0,1.0,130.702861,1.442858,3076.358131,N
1913,1.0,1.0,1.0,138.724861,1.516395,3861.449762,N
1914,1.0,1.0,1.0,142.372861,1.539036,4074.165662,N
1915,1.0,1.0,1.0,130.852861,1.430346,3260.08949,N
1916,1.0,1.0,1.0,140.610861,1.547502,4022.354174,N
1917,1.0,1.0,1.0,132.472861,1.419565,3442.718957,N
1918,1.0,1.0,1.0,151.162861,1.542743,4900.632511,N
1919,1.0,1.0,1.0,135.574861,1.437334,4073.644988,N
1920,1.0,1.0,1.0,140.403861,1.630603,3943.380566,N
1921,1.0,1.0,1.0,150.360861,1.503396,4641.723604,N
1922,1.0,1.0,1.0,143.026861,1.613885,4249.885793,N
1923,1.0,1.0,1.0,138.906861,1.381086,3649.431492,N
1924,1.0,1.0,1.0,141.974861,1.468318,3893.038859,N
1925,1.0,1.0,1.0,144.994861,1.584932,4479.01039,N
1926,1.0,1.0,1.0,141.256861,1.56658,4140.395264,N
1927,1.0,1.0,1.0,145.862861,1.367023,4350.236175,N
1928,1.0,1.0,1.0,159.358861,1.615849,5586.482263,N
1929,1.0,1.0,1.0,148.450861,1.623929,4380.418535,N
1930,1.0,1.0,1.0,135.168861,1.538819,3747.219262,N
1931,1.0,2.0,2.0,149.890861,1.65977,4528.578862,N
1932,1.0,1.0,1.0,133.382861,1.534821,3755.549532,N
1933,1.0,1.0,1.0,133.564861,1.349087,3301.989829,N
1934,1.0,1.0,1.0,138.650861,1.420637,3690.079426,N
1935,1.0,1.0,1.0,128.230861,1.30956,2741.03901,N
1936,1.0,1.0,1.0,161.500861,1.573794,5848.755866,N
1937,1.0,1.0,1.0,144.514861,1.565643,3954.637728,N
1938,1.0,1.0,1.0,142.098861,1.5065,3962.68766,N
1939,1.0,1.0,1.0,149.634861,1.542364,4258.511802,N
1940,1.0,1.0,1.0,135.954861,1.416569,3366.193694,N
1941,1.0,1.0,1.0,130.926861,1.237328,2435.214416,N
1942,1.0,1.0,1.0,144.712861,1.469243,4203.445812,N
1943,1.0,1.0,1.0,135.722861,1.48025,3505.5015,N
1944,1.0,1.0,1.0,137.220861,1.509045,3737.864996,N
1945,0.0,2.0,0.0,177.752861,1.948869,9450.666318,N
1946,1.0,1.0,1.0,138.558861,1.482644,3905.883497,N
1947,1.0,1.0,1.0,134.688861,1.338318,3260.97243,N
1948,1.0,1.0,1.0,136.872861,1.418415,3703.130347,N
1949,1.0,1.0,1.0,134.928861,1.321973,3476.298443,N
1950,1.0,1.0,1.0,128.594861,1.283351,2595.600228,N
1951,0.0,2.0,0.0,195.864861,2.062003,8714.098781,N
1952,0.0,2.0,0.0,183.906861,1.976439,9575.16658,N
1953,1.0,1.0,1.0,131.686861,1.473021,3127.842539,N
1954,0.0,2.0,0.0,138.732861,1.397708,3486.447016,N
1955,1.0,1.0,1.0,134.598861,1.521221,3870.753021,N
1956,1.0,1.0,1.0,135.186861,1.35766,3049.169759,N
1957,1.0,1.0,1.0,137.186861,1.450333,3740.476333,N
1958,1.0,1.0,1.0,137.502861,1.403331,3465.855896,N
1959,1.0,1.0,1.0,152.528861,1.462137,4580.154276,N
1960,1.0,1.0,1.0,127.370861,1.464424,3225.833473,N
1961,1.0,1.0,1.0,134.482861,1.302759,2915.846549,N
1962,1.0,1.0,1.0,146.490861,1.441351,3786.027658,N
1963,1.0,1.0,1.0,127.080861,1.325012,2986.684377,N
1964,1.0,1.0,1.0,134.780861,1.424896,3456.046833,N
1965,1.0,1.0,1.0,137.046861,1.442786,3381.939491,N
1966,1.0,1.0,1.0,129.306861,1.377709,2787.453038,N
1967,1.0,1.0,1.0,149.294861,1.502203,4784.061922,N
1968,1.0,1.0,1.0,133.878861,1.346231,3355.432675,N
1969,1.0,1.0,1.0,138.774861,1.481761,3734.586274,N
1970,1.0,1.0,1.0,133.200861,1.464837,3366.476376,N
1971,1.0,1.0,1.0,128.354861,1.331942,2880.566016,N
1972,1.0,1.0,1.0,138.782861,1.456001,3590.409352,N
1973,1.0,1.0,1.0,134.814861,1.395206,3344.928005,N
1974,1.0,1.0,1.0,132.158861,1.51445,3409.961788,N
1975,1.0,1.0,1.0,138.716861,1.39488,3507.900758,N
1976,1.0,1.0,1.0,147.706861,1.550698,4393.090846,N
1977,1.0,1.0,1.0,135.996861,1.444872,3362.541425,N
1978,1.0,1.0,1.0,135.044861,1.339365,3242.808674,N
1979,1.0,1.0,1.0,131.886861,1.367668,3046.965225,N
1980,1.0,1.0,1.0,140.512861,1.516704,3837.232096,N
1981,1.0,1.0,1.0,150.592861,1.494493,5004.589369,N
1982,1.0,1.0,1.0,154.222861,1.54201,4594.759907,N
1983,1.0,1.0,1.0,132.960861,1.419682,3583.983013,N
1984,1.0,1.0,1.0,138.178861,1.429059,3696.041719,N
1985,1.0,1.0,1.0,139.214861,1.615425,4018.886646,N
1986,1.0,1.0,1.0,139.618861,1.385586,3607.862021,N
1987,1.0,1.0,1.0,142.992861,1.521359,4346.464588,N
1988,1.0,1.0,1.0,135.648861,1.462062,3736.662912,N
1989,1.0,1.0,1.0,137.022861,1.346556,3593.774748,N
1990,1.0,1.0,1.0,138.700861,1.477798,3694.513743,N
1991,1.0,1.0,1.0,130.042861,1.364308,2948.697092,N
1992,1.0,1.0,1.0,153.256861,1.667748,5103.719867,N
1993,1.0,1.0,1.0,159.268861,1.583536,5357.082343,N
1994,1.0,1.0,1.0,139.882861,1.475729,3902.319985,N
1995,1.0,1.0,1.0,157.498861,1.655794,5326.025889,N
1996,1.0,1.0,1.0,152.404861,1.620345,5243.267754,N
1997,1.0,1.0,1.0,134.672861,1.541987,3766.763222,N
1998,1.0,1.0,1.0,142.926861,1.426381,4118.32732,N
1999,1.0,1.0,1.0,133.920861,1.564621,3808.021317,N
